"Diuretic","ACE inhibitor","ARB","blocker","CCB","Placebo"
0,-0.383058657584374,-0.585772831912374,-0.139270144629973,-0.184572388015391,-0.344431376176725
0,-0.451131924663475,-0.509688543128562,-0.073232454927736,-0.192731933202836,-0.262693616948662
0,-0.509755879791556,-0.424177575388247,-0.104822061288528,-0.32513553206663,-0.28786315530121
0,-0.340957703949638,-0.378957382844866,-0.0252061312682452,-0.123295733069429,-0.186196387570771
0,-0.336570229286792,-0.326019884000574,0.049714730228497,-0.0844634123342887,-0.205449277417052
0,-0.274315578549309,-0.376672304471071,0.0225991878597324,-0.165784215822418,-0.138865503349186
0,-0.32095134543035,-0.324871816766258,0.0286321948658437,-0.123323232269799,-0.256491125937508
0,-0.332954342452537,-0.372899166647431,0.0559073695397487,-0.183607468389112,-0.172103532585693
0,-0.386627170683593,-0.381356257497262,-0.0179793018512211,-0.188977079244152,-0.181557024337708
0,-0.384657946457872,-0.374974828859392,-0.0177611656319323,-0.260419834477814,-0.185489800479105
0,-0.360953895812884,-0.505995171357542,-0.0835020836708147,-0.192021876854059,-0.191966178944511
0,-0.422457962065366,-0.516713145016478,-0.13166774323015,-0.300422522839378,-0.239897315789701
0,-0.436795767399654,-0.504933914259091,-0.182685233246702,-0.354716983293796,-0.287245066152516
0,-0.467854439814268,-0.533770905986978,-0.0207718662720612,-0.295786661206074,-0.285370781342569
0,-0.430919981896227,-0.577782538103517,-0.232504759082029,-0.41859259264848,-0.350318257333904
0,-0.479783732790862,-0.641790835776793,-0.0809586295401153,-0.260444029993875,-0.362890143350753
0,-0.388082496501087,-0.376041558669938,-0.174405076122533,-0.154716298951796,-0.285285838374318
0,-0.140905185733143,-0.545615034327636,-0.024714321257479,-0.173368517955312,-0.292551857155401
0,-0.395920030713634,-0.666366968043563,-0.0187596348227106,-0.315356810754571,-0.528821180955458
0,-0.486984529463712,-0.764953821526487,-0.174967945671502,-0.331321458295886,-0.460493446352854
0,-0.461893964440106,-0.571582084906018,-0.245933504971193,-0.32335962776037,-0.260423190149111
0,-0.529922589059574,-0.520014789488735,-0.116354506526153,-0.357513005109014,-0.27830932492885
0,-0.449303070449657,-0.482326571590506,-0.197091728410602,-0.274331472150706,-0.350335597049271
0,-0.441946406684845,-0.423356196736597,-0.0833127490177658,-0.304899631842171,-0.377458539075827
0,-0.466100735157962,-0.484660353348793,0.0570377272256971,-0.1944745897574,-0.25410307742987
0,-0.240114365404594,-0.493129182483342,0.133746267711951,-0.202042189667976,-0.208984340582852
0,-0.242926661841506,-0.323031496920457,0.084887447930799,-0.0396194190775855,-0.0829245508840856
0,-0.292977257303827,-0.386220851152398,-0.0713655576393069,-0.222855667097529,-0.1793971532123
0,-0.483733193668095,-0.553164489114116,-0.0994416279256347,-0.298213685550777,-0.429062786600984
0,-0.468694390984006,-0.528454134199281,-0.173628823629632,-0.331091822288651,-0.333945737915765
0,-0.415108946411506,-0.486517124370062,-0.0468298809257455,-0.213720031199368,-0.33990780657547
0,-0.367954848879779,-0.497805525748137,-0.0658016329109277,-0.243657173304523,-0.287618493055776
0,-0.415191242381618,-0.506462200430627,-0.0815004574863386,-0.242820085124907,-0.331786599853342
0,-0.450665030542053,-0.496185295480617,-0.102730291822299,-0.271631331727635,-0.283382593068474
0,-0.384968054180805,-0.413080374962298,-0.079794756874734,-0.331254576357682,-0.339446174679404
0,-0.377994003835899,-0.425044312288209,-0.0600181504338258,-0.271827003503023,-0.244628313116974
0,-0.396464212358242,-0.384788401834055,-0.0272973982948691,-0.20611760743532,-0.232100212587083
0,-0.286414675734832,-0.428673705027577,0.0541055689286166,-0.22770908016299,-0.316178429178096
0,-0.42042902491282,-0.684766983105415,-0.132627256636792,-0.310723590686413,-0.402287999601596
0,-0.409788246663712,-0.601243704117198,-0.145268262879633,-0.314797894890522,-0.330016066057744
0,-0.411298343364795,-0.560741369616084,-0.113401602589839,-0.265238871906031,-0.322016375127958
0,-0.391050307853157,-0.522738224760671,-0.0634257597350421,-0.258692368928806,-0.327290799698445
0,-0.348997251371839,-0.510380307611989,0.00784293389296888,-0.264565518329611,-0.256939402326082
0,-0.356388793639986,-0.53982724975824,-0.029535499574211,-0.270567099489896,-0.328198212646591
0,-0.536106056038154,-0.539621555068822,-0.103620190876626,-0.370883176486928,-0.403003606037294
0,-0.523403286659046,-0.491334966283144,-0.0856800510875855,-0.353666301883364,-0.472288662436821
0,-0.42187378151813,-0.219317811051518,0.0233944603054939,-0.231582855411953,-0.270603107627365
0,-0.376105022985863,-0.453566231889896,0.0818899801844358,-0.164996229712282,-0.271809654112153
0,-0.276385986974984,-0.401061204291662,0.0218319323759105,-0.127862693396295,-0.220401908676727
0,-0.357268536506188,-0.438328360189238,0.0986638273641034,-0.203797719353783,-0.186500203581867
0,-0.273455325030176,-0.37727418121844,0.0304389130775134,-0.15375799070166,-0.228924577739931
0,-0.285149304033977,-0.338175530185292,0.0587098301224273,-0.129860130677925,-0.172178778346479
0,-0.347324609549636,-0.371622742174423,0.0107807035670852,-0.0923492414839621,-0.227833752838777
0,-0.424459088493856,-0.520800135066557,-0.154748671397127,-0.282194337580226,-0.257667529036218
0,-0.338296967383991,-0.424815131101077,0.0258964976200218,-0.22763556575692,-0.204094898936419
0,-0.338045264578147,-0.334136892142328,0.0260202477756111,-0.145851791045397,-0.128189069135566
0,-0.544178453454195,-0.595171538036168,-0.161020704490151,-0.275779840281746,-0.238148558898827
0,-0.525304891791399,-0.648216831769292,-0.199219659346928,-0.379692925253739,-0.332648328520463
0,-0.492635053774378,-0.647079026490947,-0.176965703710151,-0.377467954927814,-0.35158075388501
0,-0.434300505424813,-0.563533744064303,-0.144110719746453,-0.325817921322379,-0.318416034699413
0,-0.366316176726695,-0.567546407531617,-0.105601392576042,-0.25194186565066,-0.381172933739663
0,-0.330277344613151,-0.468505663248368,-0.034236758935458,-0.203304469054429,-0.287489729811285
0,-0.352226994992485,-0.449952490962345,0.0183566657362843,-0.260126361582382,-0.306124602248212
0,-0.316847906260269,-0.45561522663758,-0.122547947446501,-0.179105063644946,-0.262122554954892
0,-0.396594995773387,-0.31580762608799,0.0011382572234375,-0.267825749673572,-0.17465279637986
0,-0.491137877103766,-0.460853620900071,-0.042031492642426,-0.23464545912183,-0.336090910854196
0,-0.409587412130294,-0.507065577151725,-0.0739083982446673,-0.225428000352579,-0.310821266539153
0,-0.367235144241193,-0.417486788738893,-0.0390923693468245,-0.0881757196816918,-0.232313550599786
0,-0.396498726178136,-0.436805358070172,-0.139556238701188,-0.273697019859809,-0.348744799057545
0,-0.447620413991577,-0.578391037580409,-0.147703886759486,-0.295195896581571,-0.293081450238685
0,-0.337671555684035,-0.61803123037793,-0.0441930041745334,-0.214935172834557,-0.325414839374411
0,-0.375506324480095,-0.429021246563441,-0.0694134549360435,-0.238251676458893,-0.235962921263111
0,-0.316667276874776,-0.45440688407193,0.00130833647844548,-0.219877967481238,-0.264452277980939
0,-0.220501832953745,-0.29864976019297,0.0763408210140352,-0.0936845080333385,-0.175327633979663
0,-0.332232228236434,-0.433405496051546,0.000569570350870439,-0.140318201388519,-0.229539920309435
0,-0.413040661619291,-0.348362325873755,-0.065482613855927,-0.1749861089888,-0.214747991225796
0,-0.397521796526774,-0.439553133016674,-0.00895738442375004,-0.179748040281781,-0.253553991992522
0,-0.397000687995414,-0.421368483215511,-0.0293003192825917,-0.226449235961782,-0.302325871010914
0,-0.423575701406263,-0.445025789089317,-0.0352062668534826,-0.221911151744576,-0.249846474515703
0,-0.378631839585323,-0.467034166236465,-0.0490384729691415,-0.227936977123037,-0.186726209772995
0,-0.364067566613896,-0.492706131068222,-0.0938250633303391,-0.225802430780423,-0.205715107714449
0,-0.510481624177572,-0.480379381775993,-0.184646338579422,-0.339637023804967,-0.274932700221253
0,-0.481040655476717,-0.631710012036414,-0.138637062353225,-0.413967757089558,-0.299160664723616
0,-0.482581148215054,-0.772090160249284,-0.0868176091915904,-0.425168621746372,-0.411904223293683
0,-0.429102480450612,-0.536650053702426,-0.157852344361799,-0.336221114595591,-0.196459761796098
0,-0.394675378064345,-0.53963834759333,-0.0529448252740094,-0.30565074666426,-0.35090592969615
0,-0.464070801225006,-0.469908329450636,0.017150228772823,-0.201659849975214,-0.11256097855702
0,-0.629806155599077,-0.316974526305462,-0.0853416523741303,-0.202746112640632,-0.312812339026339
0,-0.521863487200007,-0.663289406189119,-0.0962140192745324,-0.269430450939922,-0.261200775691342
0,-0.504644475510137,-0.468060002974902,-0.147148511969717,-0.236426462463029,-0.324189838000852
0,-0.540398527467655,-0.556369823438249,-0.119208809586752,-0.359498870003865,-0.364372762694797
0,-0.441505131573339,-0.50021612193918,-0.0767220103096604,-0.30663448611523,-0.31269704864581
0,-0.428146005331512,-0.368271255299212,-0.0766695900879907,-0.230236245848546,-0.169029624318604
0,-0.441192763872225,-0.635111683474514,-0.160570576307527,-0.390736578582733,-0.249630820938809
0,-0.442421990929231,-0.577989230900141,-0.183200494186096,-0.272727739973479,-0.370554020374861
0,-0.400098360687053,-0.548858287767844,-0.00386654736682131,-0.262591577053673,-0.310098063077739
0,-0.402153480585776,-0.478565414929226,-0.0701253209963232,-0.226392230076732,-0.335071684652019
0,-0.442420864541771,-0.450640646729005,-0.0954176203219343,-0.389711804576403,-0.356078646494061
0,-0.400929169105514,-0.410133194519179,-0.117936549850754,-0.235492493942833,-0.277758859823271
0,-0.369972742656799,-0.512705715070612,-0.112179413423006,-0.286751885964269,-0.292686390223044
0,-0.440036278829386,-0.486488146982532,-0.117344514071132,-0.330307107134825,-0.346964877737486
0,-0.409660260399906,-0.461717582006817,-0.0665974136201651,-0.246594458722206,-0.314232799422108
0,-0.462130051229552,-0.498721674621976,-0.0757889740237157,-0.302088896202175,-0.349634532299088
0,-0.441907898586079,-0.450998005794997,-0.127747638703286,-0.30043554108827,-0.305240840637326
0,-0.383401068240843,-0.410685109336886,-0.158141067320284,-0.307740949764365,-0.334756261415198
0,-0.43300378424849,-0.52017941171244,-0.142499304813752,-0.276070167781786,-0.4117714239793
0,-0.39441877095984,-0.561142091112337,-0.136448334780714,-0.288256199589016,-0.386698913911556
0,-0.340029746878009,-0.495678948963159,-0.0637198563539015,-0.266661641134165,-0.306427824566046
0,-0.398345563689605,-0.450268168864059,-0.11128625168677,-0.265473023297564,-0.302770147598206
0,-0.326370097818441,-0.452453582925131,-0.0398265219006526,-0.282367506808178,-0.312928844411385
0,-0.376062089589146,-0.393733387162108,-0.00837169863002135,-0.207867572761835,-0.312247869642978
0,-0.397373001215002,-0.364797363297948,-0.0544133810123075,-0.216256852235173,-0.31836608681464
0,-0.391041442067052,-0.325192322709838,0.0372551026273995,-0.219877135752562,-0.204137751414455
0,-0.343071616802239,-0.415752184862624,0.0314955187271007,-0.199088636958623,-0.224734391515243
0,-0.350897188112377,-0.411775632613009,-0.008395028828906,-0.204823155674952,-0.255546311354409
0,-0.374613936878449,-0.441686728970102,-0.104147877314519,-0.24166896661714,-0.293464986734951
0,-0.38363581283564,-0.466517958152637,-0.0463825211628813,-0.257485802421392,-0.261077809387068
0,-0.480817954803334,-0.448511315166159,-0.128892568437599,-0.292855312829773,-0.365687707708992
0,-0.492295123557033,-0.432938033252473,-0.0922126577587471,-0.31877972165456,-0.313924099657055
0,-0.512049591293171,-0.386865047347918,-0.070371909863167,-0.284339174877494,-0.371947012572352
0,-0.489990172311178,-0.408786688840982,-0.0704522336561405,-0.282210552921805,-0.330338773504254
0,-0.503154011664522,-0.557223545628851,-0.136645520973423,-0.310077496863142,-0.293444283119226
0,-0.460063435469645,-0.453947165929645,-0.123137130666927,-0.214506443196059,-0.364051927341991
0,-0.491597997013914,-0.491168290806379,-0.0238058569665872,-0.269308567029909,-0.303903386087807
0,-0.371582537183909,-0.40186669143541,0.0521767546993561,-0.202372770958611,-0.210355030265803
0,-0.561243099905979,-0.469815982903502,-0.0871320754695159,-0.157336521694632,-0.387210847127069
0,-0.471233979292054,-0.653524693247122,-0.149752593682193,-0.239541681969053,-0.423401999410545
0,-0.526728280827349,-0.639865620925478,-0.086385661537896,-0.28145735666978,-0.403026388232825
0,-0.407086725186277,-0.582517973329533,-0.138144638494113,-0.133260214521172,-0.262798703262788
0,-0.359980462537506,-0.483459814691669,-0.134112723052661,-0.262097874502695,-0.22749537959788
0,-0.410778874840757,-0.421762135075467,-0.123809066233068,-0.215666430288829,-0.249003383922888
0,-0.403605699442915,-0.465136972303262,0.0614406610860405,-0.22791700474109,-0.287621040631543
0,-0.427212394825076,-0.534919347677255,-0.0320794325411838,-0.208701692187138,-0.26548355841991
0,-0.378120918815138,-0.395900850585908,0.00387517098750664,-0.194650369070712,-0.315378638042429
0,-0.380699306171233,-0.440944148574189,-0.0492170647059888,-0.221178562268781,-0.344508220226412
0,-0.418503792229688,-0.654119453948136,-0.0373555426595884,-0.20813850676055,-0.350412804075347
0,-0.414251608212083,-0.543792694541611,-0.0806052802000316,-0.272385090232244,-0.300575756413471
0,-0.423394773378628,-0.636638265605256,-0.0816358970102411,-0.226204794231786,-0.36071281391025
0,-0.449932143376076,-0.520845310438283,-0.184685149638126,-0.278336827113534,-0.318255423180283
0,-0.448824036599836,-0.59351617341211,-0.146577687776112,-0.365809854881265,-0.29598171006831
0,-0.372068977904643,-0.581845758163618,-0.0461000044961456,-0.280671166834541,-0.309663019331888
0,-0.386750590303373,-0.450537674347075,-0.0841355876217471,-0.2460739470701,-0.217794527691544
0,-0.309601071179313,-0.514107302524481,-0.104590220175864,-0.19791372025979,-0.25145210725212
0,-0.424496602248656,-0.42823127790862,-0.11522118865817,-0.272439694594213,-0.293186768719271
0,-0.384769464570041,-0.292167900633478,-0.0227300788478153,-0.108806917981073,-0.219817626346142
0,-0.369125730648891,-0.378356206461374,-0.0986327560538909,-0.1428618354957,-0.298552700164999
0,-0.409807758111708,-0.510312540111497,-0.0498842763351701,-0.181523566084045,-0.305957214709316
0,-0.400008641741427,-0.273157742809059,-0.117964522873835,-0.194174631139089,-0.258348533798288
0,-0.399774442314939,-0.329911567959383,-0.0849737472947948,-0.0910064132914128,-0.217160187440619
0,-0.378285381789192,-0.364821764420103,-0.0369885618740546,-0.180086909741866,-0.240800355686521
0,-0.355905975706486,-0.415354914055448,-0.0282013794259189,-0.226466052343699,-0.237940274213798
0,-0.370731542796506,-0.313724853559619,0.0816956909545547,-0.200624511534621,-0.304128073097661
0,-0.417876617738788,-0.402919381533336,-0.0312558660002487,-0.145824719623596,-0.252896971750913
0,-0.498006890309387,-0.5952737227982,-0.0526066591035968,-0.314560485884329,-0.382062940997567
0,-0.551416263815863,-0.484305476750748,-0.0510012853309574,-0.118397850263393,-0.452095814595198
0,-0.290977651056397,-0.486275545087061,-0.0190199468053357,-0.0255473020988349,-0.313265139894387
0,-0.408705737600461,-0.442358388852945,-0.0535295308552775,-0.180616642085738,-0.390306958882349
0,-0.42410035323595,-0.420732355584674,-0.084336844615377,-0.264295297496058,-0.324577649686977
0,-0.38139266214178,-0.465658576598721,-0.0256318419014307,-0.276128989849773,-0.226315506666454
0,-0.421715422295025,-0.572536436901875,-0.121396203925359,-0.255976694572625,-0.287937873152328
0,-0.467359144333424,-0.444133897189843,-0.152600999767437,-0.369491192468792,-0.302724001586731
0,-0.500202722046411,-0.600273359818167,-0.249396709716816,-0.291346939845253,-0.345385020490254
0,-0.471213006678904,-0.516951208550381,-0.156979568671292,-0.321040062724971,-0.375051114847337
0,-0.462665462182709,-0.601913429888557,-0.0684055845186641,-0.409007981503432,-0.350051049844792
0,-0.569306923067186,-0.606984331345494,-0.145618645691668,-0.455321094899188,-0.35682272789989
0,-0.486298919874226,-0.539310210326888,-0.166533542269399,-0.33079126297744,-0.384662353945445
0,-0.479841378641607,-0.538021959003588,-0.133304842647582,-0.37484346821387,-0.258741156038466
0,-0.554345899074945,-0.625691459259112,-0.229721155090097,-0.288932173848393,-0.48383172289818
0,-0.369917714504921,-0.399471316865974,-0.0519950106708295,-0.208687582924347,-0.303406527916763
0,-0.436403977199557,-0.379094519318174,-0.0535725708783427,-0.226893613590924,-0.26940650239484
0,-0.306659107944776,-0.372272364562769,0.0070413691271269,-0.228219651970314,-0.161529998045503
0,-0.303608689307805,-0.195347347547786,0.0679190260670369,-0.263450779349166,-0.0534655108188887
0,-0.19068719513041,-0.129388073420279,0.083637116918256,-0.202318604000319,-0.0828922743874356
0,-0.322979106107802,-0.291423936400345,0.0560489691898059,-0.142264221203802,-0.176439748042022
0,-0.420028832800357,-0.464572975644916,-0.032870305532614,-0.191515251714156,-0.29250041753603
0,-0.418264335831494,-0.689062925342217,-0.0267053701395692,-0.23164886867939,-0.487154444701741
0,-0.383443089702726,-0.464030753030423,-0.0276027391340408,-0.227398412554777,-0.262371010762633
0,-0.224740645044041,-0.28290183341122,-0.0624381032198539,-0.176008187051757,-0.226310210026449
0,-0.287140204477903,-0.580563051212322,-0.0838420234839826,-0.262508621143047,-0.260474285940287
0,-0.323881374205451,-0.413603187524992,-0.0297692521691533,-0.24570538716368,-0.229275343912137
0,-0.428806751587925,-0.398603113184478,-0.0778820360260935,-0.319716669966434,-0.263418692577583
0,-0.357795196030326,-0.341363538549846,0.021371615840626,-0.1472029086316,-0.21785912436917
0,-0.453537602060686,-0.438528194721247,-0.0617865603097947,-0.255816827298359,-0.288887904135448
0,-0.410601520656583,-0.415692378897104,-0.0981950409447184,-0.249958926067038,-0.243087699018874
0,-0.399265931569803,-0.36780734996472,-0.135973459247074,-0.253774433145168,-0.292657572030936
0,-0.353235442688302,-0.417793222206583,-0.0908340923176053,-0.18396586903813,-0.283863964514945
0,-0.330811579835258,-0.249228518057014,-0.0660868235355648,-0.189408954556281,-0.193923634594511
0,-0.35095836141366,-0.274386140738244,0.0153954955251541,-0.160418194317592,-0.19777312467101
0,-0.397932046874448,-0.351983860384956,-0.0449292843019809,-0.193804753218506,-0.197518038879347
0,-0.338462685769986,-0.340775291478621,0.0198687892510288,-0.150286724487002,-0.155233698182242
0,-0.346586335095794,-0.383342820443041,-0.00855408306084522,-0.144483320589545,-0.132101163969165
0,-0.407214254984512,-0.335431936916932,-0.00776184368898245,-0.214032614413594,-0.190186872930899
0,-0.365040940687569,-0.409829726055535,-0.038005973022489,-0.228353589023488,-0.220587697853559
0,-0.33911867898638,-0.254270232641608,-0.056830003936261,-0.275651630634982,-0.190717865855894
0,-0.331535224669334,-0.271300004261489,0.0213306027065551,-0.214990644694611,-0.181941216372798
0,-0.36408945317565,-0.308236224476638,-0.0123189819916496,-0.215887838535574,-0.186756877234356
0,-0.360517216145783,-0.321042749212041,0.0446721193051711,-0.202063315503787,-0.163030142649209
0,-0.329334442360116,-0.313402218346801,0.0884069329274819,-0.138930675850584,-0.134297222740319
0,-0.373212069557837,-0.234863187280666,0.0864627714704058,-0.0568927488610937,-0.189319507705682
0,-0.31554857154276,-0.319215974111365,0.0810046847845712,-0.072444155265851,-0.184399987137457
0,-0.374654026900477,-0.333213836931878,0.0501091152511031,-0.167955214628287,-0.162120880880388
0,-0.320599897609557,-0.360733612118099,0.194257068224793,-0.101401692061447,-0.162852193642278
0,-0.386228721794816,-0.40557914097598,-0.0121210859492187,-0.176071035310854,-0.147048457329407
0,-0.434271268267519,-0.381517046515218,0.0473628369705821,-0.12991333601683,-0.19655550731892
0,-0.426145591720988,-0.347234961898641,-0.00162935994667506,-0.154336328102103,-0.242624428098354
0,-0.354891818192936,-0.365857880254709,0.077209024842529,-0.145581673307001,-0.198583704251231
0,-0.375640654459994,-0.42943676956495,-0.0190316530168013,-0.14962811699111,-0.171626872899252
0,-0.419592646902774,-0.343310227929379,-0.0960408674975147,-0.244894450948685,-0.283376973775205
0,-0.38032044569015,-0.499164341852442,-0.12149749481091,-0.273080807750889,-0.243758751958122
0,-0.387325213661789,-0.466759038922666,-0.0918938404843455,-0.277867837564087,-0.297437101644634
0,-0.372709011322232,-0.510300828734624,-0.0384698002135054,-0.288638599934354,-0.293415036956908
0,-0.307535809054077,-0.50069509928235,-0.062812712309899,-0.282573887786345,-0.33645103434437
0,-0.376851080822551,-0.570733872653957,-0.0632675706160413,-0.237171208332627,-0.281123752141875
0,-0.402921159087687,-0.502328393336843,-0.0956633018137107,-0.286461034845929,-0.332559891705047
0,-0.423976995845994,-0.561299034257748,-0.170616856209347,-0.296852513460663,-0.350715817721877
0,-0.398440605322826,-0.467522426824292,-0.0964834741057968,-0.460643287245682,-0.393587331136431
0,-0.425503341242546,-0.521124398612205,-0.0718521720620817,-0.294339236143789,-0.274003198317245
0,-0.401174003698712,-0.287969239577198,-0.0921212830873312,-0.172663883091854,-0.33147547548793
0,-0.393884759294952,-0.538676362194177,-0.0960113826478266,-0.225369264989103,-0.340371801865233
0,-0.388358266698263,-0.540410965892598,-0.0638021153025943,-0.26503626687953,-0.30601188611735
0,-0.413755947184629,-0.428315592056425,-0.113258842564582,-0.271191621588306,-0.287019143654911
0,-0.422109407152447,-0.414741124728225,-0.150787412925009,-0.264868758946487,-0.257024769282919
0,-0.436946920694922,-0.36616936882466,-0.184055225972607,-0.302258267826594,-0.295094674650628
0,-0.372159484407416,-0.417650594817558,-0.132808316146345,-0.300231048998137,-0.197990484208589
0,-0.410162895935925,-0.406699660572494,-0.0420181660984242,-0.222435638618928,-0.257612829777596
0,-0.393475471758094,-0.348569476164159,-0.0616528466586736,-0.248145710971643,-0.266972944447254
0,-0.429206096814635,-0.424630213870395,-0.068162349244548,-0.216843081308868,-0.325175167709573
0,-0.400033398669363,-0.402104149210698,-0.114429715005317,-0.239490213156966,-0.258100384604039
0,-0.292003586878104,-0.465241207444586,-0.00738044705241577,-0.224907341166776,-0.262556894706262
0,-0.39398031066022,-0.541958318665294,0.00269351948371441,-0.185604656561406,-0.308591829887496
0,-0.325657928112806,-0.442364959799153,-0.00902036970835436,-0.196391760612276,-0.225023077410359
0,-0.396499170522978,-0.519924003025343,-0.0962675634726175,-0.236030876460508,-0.259165742629361
0,-0.370849263463983,-0.590560197966315,-0.0705639718794459,-0.209423120662346,-0.160381737810105
0,-0.418766642717125,-0.502477836974138,-0.121398890654389,-0.126879612513794,-0.360102313626821
0,-0.32655738692806,-0.374640490112466,-0.0255651858678246,-0.161921088923165,-0.291296946898604
0,-0.370505009724095,-0.545384849035811,-0.074674128220006,-0.198547514187565,-0.344920407703909
0,-0.444697373223146,-0.587913918816747,-0.0879452574135592,-0.185619338188295,-0.344129565588906
0,-0.447821841540902,-0.605426074193371,-0.0757359511719063,-0.272218378108138,-0.32131260023739
0,-0.408181524977903,-0.608304842474494,-0.0813795004666522,-0.320771167119353,-0.322088329437617
0,-0.448434360157458,-0.581306779309012,-0.168657870637944,-0.292607561312516,-0.246363203008174
0,-0.317931964631941,-0.342512598325085,0.0516355613301125,-0.217838366691662,-0.194918823991631
0,-0.396575155465152,-0.393210367516984,-0.100622028649091,-0.268744347807714,-0.20663943179392
0,-0.264063719602723,-0.3900880132387,0.0623483508582621,-0.21963472560726,-0.185391113535033
0,-0.489575400551218,-0.484783959524474,0.0141643203740402,-0.169531815545408,-0.234730966786407
0,-0.414199919786242,-0.748272098102942,-0.0532719058547369,-0.27732261184141,-0.358909459904711
0,-0.558742886886448,-0.577130568948884,-0.246691349420651,-0.410467581447553,-0.451317515543368
0,-0.719545387544256,-0.709241874306936,-0.33704250215907,-0.499964700281164,-0.514727189592905
0,-0.542395339151624,-0.603443999710629,-0.337844485229658,-0.3707756084569,-0.450042889871192
0,-0.577341995193463,-0.645766728258966,-0.249087651203841,-0.415568991452391,-0.412456274794404
0,-0.445011600802569,-0.803103993884623,-0.268588924612613,-0.370648938252337,-0.575674521752134
0,-0.51731759369002,-0.573625013147443,-0.179217633898715,-0.327071148499751,-0.485653206506366
0,-0.520490111342208,-0.645731344338089,-0.215807983914102,-0.282117421586568,-0.327772390231084
0,-0.501298271935075,-0.539818497869154,-0.245518540183909,-0.344612643619332,-0.37731597228894
0,-0.448639585906197,-0.500186494221775,-0.169680169033737,-0.268646590542965,-0.267257541824884
0,-0.424264434953566,-0.506639503833504,-0.163753005990996,-0.252691750182098,-0.222650309680186
0,-0.398107087162828,-0.549654628185372,-0.144202670733231,-0.263048372314631,-0.33804266809742
0,-0.409817271622424,-0.535396670716127,-0.154187533174899,-0.398212476878289,-0.249407147626491
0,-0.408187253554833,-0.501215539979009,-0.117162196791971,-0.299107297059269,-0.361777972657392
0,-0.422269657605356,-0.498724130341279,0.0312661443815906,-0.22748249272753,-0.460496219547657
0,-0.416538460451461,-0.421722000556353,-0.108222162048928,-0.206171970519632,-0.29326712868848
0,-0.400733314515707,-0.541528615426735,-0.126476128119358,-0.218535233526168,-0.406084845229444
0,-0.355906916551533,-0.486149387497851,-0.0906157245782171,-0.350959849646543,-0.245104213329944
0,-0.316868972443531,-0.362474387222702,-0.0193651856190531,-0.276768767329698,-0.313161043676785
0,-0.443395450389784,-0.28326365969891,-0.00370905300971489,-0.258018109731956,-0.243638754545846
0,-0.39034553304274,-0.47592803396038,0.0962770409317933,-0.220092820062204,-0.264121385866581
0,-0.309613681279313,-0.20222440769276,0.129496615592788,-0.182512310635743,-0.257923740412731
0,-0.315752097896085,-0.184079045035273,0.00986620909166639,-0.0935682522139162,-0.209816809844922
0,-0.326317828874563,-0.430407486129298,0.016436552168218,-0.156923746155598,-0.348530066685746
0,-0.291261704779672,-0.261301714160762,0.0230829049631857,-0.160159868391085,-0.277108402948018
0,-0.409697707797409,-0.401497161652891,0.0117212206054563,-0.228438775399963,-0.31134885510155
0,-0.339695578703907,-0.354779263819541,0.0142709697016866,-0.1561760813487,-0.243051873214501
0,-0.394105928482123,-0.457701945442159,0.0384744149175692,-0.1910168252116,-0.262792451144325
0,-0.323596181432149,-0.318882349654048,-0.0191800465138967,-0.167696087367485,-0.212658513759254
0,-0.399981173966699,-0.28206601115702,-0.00598498519971957,-0.23598603830352,-0.219157421272763
0,-0.329979933964652,-0.305462214731579,-0.0348068693106408,-0.244824841467751,-0.146784556898501
0,-0.408299169284309,-0.268240391784808,0.0357997828450453,-0.167687931196851,-0.23186346818291
0,-0.457101949690293,-0.422013074714821,-0.0588750333333081,-0.276694621510651,-0.344353257403203
0,-0.272270604325248,-0.406250049191461,0.00849350430650801,-0.19560354419367,-0.281136973483629
0,-0.386701324988603,-0.406681110120575,-0.0250260194923274,-0.188466820015911,-0.277798491571501
0,-0.342331220998989,-0.376344366725528,-0.0310117223835902,-0.158265468605525,-0.241107986037474
0,-0.466530542759216,-0.462564892081443,-0.0883443201297903,-0.212098137807377,-0.268756277743407
0,-0.441613910643158,-0.370000491285058,-0.0720454842289689,-0.207690191577816,-0.198824211758583
0,-0.446873519044293,-0.487077295361913,-0.055817339808993,-0.188770178689264,-0.254177852356517
0,-0.408688147878004,-0.53363723939574,-0.0945196612996074,-0.277966679614518,-0.316353070550571
0,-0.421542686034196,-0.551231510079903,-0.0788368790277264,-0.261077707312319,-0.299606116024192
0,-0.457830844061841,-0.490975182243986,-0.0763137502725687,-0.26953543739127,-0.325588283553834
0,-0.394787405863779,-0.454357418043955,-0.0260109790852806,-0.219547028277941,-0.32284341083889
0,-0.434994251446122,-0.41597134147629,-0.131899786347253,-0.225814541319156,-0.247920794566981
0,-0.473197590151299,-0.500305259979965,-0.103843976208362,-0.316773052902348,-0.216090322927927
0,-0.380585774322625,-0.403859115073344,-0.0367277438730851,-0.252767222540142,-0.268947051823311
0,-0.39349285073877,-0.479457433730042,-0.0955715822419895,-0.201155586229773,-0.245395258264218
0,-0.332457684580338,-0.374199950633266,-0.0352185207185154,-0.19158903781605,-0.195267220043898
0,-0.452100335603014,-0.520539229180592,-0.0655462005634088,-0.322114778567367,-0.279566162102686
0,-0.428718443452818,-0.578839400041127,-0.14431356207279,-0.264600067032419,-0.323086479745151
