"SK","ASPAC","AtPA","Ret","SKtPA","Ten","tPA","UK"
0,0.115776676356292,-0.246437691464554,-0.310812317321977,-0.205641346257787,-0.282239475158455,0.00349297457296135,-0.135941306522825
0,0.174923598634984,-0.379563235464528,-0.380965183956989,0.0873368554440016,-0.34810984273835,-0.0630867131073356,-0.0793326662637567
0,0.123339557529472,-0.303523109568371,-0.349713178340795,0.0513671141948511,-0.72644527386992,0.0911291758188221,-0.00464425310244641
0,0.0418084678098168,-0.366308135246576,-0.158793217231042,-0.237049145666419,-0.233260526661481,-0.0298946470035333,-0.197592000788522
0,0.328354126919067,-0.354787331679048,-0.321842546424015,-0.185347716078884,-0.326559198294081,0.000407918652756483,-0.273377652599622
0,0.266821363795776,-0.248059872476508,-0.372959610129482,-0.21598846164473,-0.286326380538976,0.0727045075985092,-0.33753118586028
0,0.11062339671432,-0.334054375491516,-0.258086635712746,-0.183135668944244,-0.348175173073996,0.0604961828563483,-0.434035727728095
0,0.0944048637418088,-0.300687959702509,-0.129193642991334,-0.0339364864196468,-0.276653567619527,0.0659224964856545,-0.509087864580824
0,0.105407820387431,-0.187496916619455,-0.136643568783989,-0.0998460189546682,-0.0321147190003002,0.00326007399515693,-0.532961952957598
0,0.193479085636146,-0.163500324496428,-0.00538986220564769,-0.0038005483960969,-0.0590435990044672,0.0690281212253836,-0.534339566517241
0,0.210118424560441,-0.110553128961713,0.0238455849754664,-0.0995858816337791,0.186666390782451,0.0760248788624246,-0.516385824399271
0,0.160929130804201,-0.185334866599014,-0.104448602719108,-0.0789411513252914,-0.00150746646483254,0.107622036129238,-0.522003218214133
0,0.101071750980272,-0.209808125769815,-0.104360427252404,-0.164047097768572,-0.111539705900831,0.0800078793520685,-0.508354704481884
0,0.0946027467081552,-0.116793524055103,-0.0625223824414364,-0.159093930545254,-0.187621454854375,0.0321660819995753,-0.359699814051398
0,0.151193071472978,-0.111282290777612,-0.0508312009766649,-0.13118326642262,-0.204083572126774,0.0740444118445463,-0.332225948105283
0,0.15461761755813,-0.106483231929812,-0.0658909784297853,-0.101823559594482,-0.0776752833636052,0.0384017305111971,-0.346752065486172
0,0.117341127545632,-0.177367110749033,-0.0638250162135896,-0.13131518346107,-0.144391232769629,-0.00424967151550428,-0.488073974648228
0,0.0974586916231655,-0.220703564694155,-0.0533602123875908,-0.113490008477766,-0.300106528946257,0.0285033480662377,-0.508226462549405
0,0.105220015638471,-0.253056836431047,-0.157766704342785,-0.1476511850617,-0.315515952175746,0.0592492113361338,-0.488222046818705
0,0.0998385852444985,-0.207667909733683,-0.156866859944499,-0.115079633435716,-0.330225409806016,0.0374000498551611,-0.464732048985712
0,0.0440705682725099,-0.200627439784876,-0.124045029001047,-0.11924714575321,-0.208701248994759,0.0153748739051724,-0.476907691762109
0,0.00278567573377897,-0.140243734710772,-0.0651402711051137,0.00304530243010867,-0.104807466646861,0.0253478391188084,-0.361481690854059
0,0.0123510909876206,-0.158074098303902,-0.212886434078424,0.0440614982609394,-0.0169618500393997,0.0198175722922824,-0.338046877043947
0,0.00619806384667147,-0.143310923135393,-0.207104545432285,-0.159535543178681,0.0147610203785918,0.0357778421229273,-0.372428047034174
0,0.00509898071589843,-0.0988986661373463,-0.15247002746222,-0.0752484211868317,0.105968381845941,0.0338024576433665,-0.242110764367042
0,0.0553522223288807,-0.0938467800040212,-0.138589570634491,-0.0958922647775075,0.0304089802881156,0.0209951107007271,-0.256754673001686
0,0.021034873281932,-0.0891063750841527,-0.21761181796966,0.00320384496061299,-0.00538895696469852,0.0503560039414077,-0.243309801351807
0,0.0233060660658535,-0.0812451984088911,-0.173693623933569,0.100569398285741,-0.0186946410339653,0.0248180499139648,-0.201033598949805
0,0.0262878445649349,-0.0928285981852815,-0.180391896401429,0.0898480991450191,-0.0785216533565958,0.0317467000296466,-0.170113896270056
0,0.0299979196811996,-0.0970018790650194,-0.176649012679605,0.0900992757995044,-0.099878295724736,0.0120212313139416,-0.144957975719335
0,0.0203700973288703,-0.0977823735043185,-0.179063275942809,0.0556294079669315,-0.193082025146935,0.000279352973274409,-0.152863471332559
0,-0.0171902958905932,-0.110484106119441,-0.160586874054303,0.0250297404174643,-0.188870041628945,0.0218171966339807,-0.173536895487755
0,-0.0368320617836973,-0.137415322669606,-0.139151017023708,0.00905527074920732,-0.114556210385258,0.0212582932258095,-0.206360602800183
0,-0.0386209367210332,-0.155438664823474,-0.184311764173873,-0.0174669773774956,-0.193307484010371,0.0349156861057157,-0.226821680868999
0,-0.0091955555134082,-0.143932345730946,-0.218879564940712,-0.0440851114674074,-0.0698366685221999,0.0561459713258306,-0.223691277917215
0,0.00834164624088328,-0.154169151050069,-0.149217683016236,-0.00170580354952444,-0.171765328000562,0.0411083610344792,-0.225367159415249
0,0.00340703944944326,-0.195034386976424,-0.150204595584372,-0.000902985812251768,-0.0626416328704484,0.0466082372045534,-0.21151482090555
0,-0.00104824319575599,-0.182434051510085,-0.13919143777669,-0.110549087417334,-0.145226309799713,0.00153978445301478,-0.255971846346316
0,0.0692526956225324,-0.174144171522637,-0.0635141441782447,-0.0925684077775014,-0.0611336439457324,-0.0267539989459393,-0.265375698579907
0,0.0497709682348304,-0.161550041814272,-0.0687126690518356,-0.0784337830705325,-0.140886948281498,-0.0216572245086473,-0.285497422606898
0,0.0225050421100665,-0.207191636031338,-0.0879876886264224,-0.123584212881364,-0.294343928072362,-0.00826866748644995,-0.305479818761314
0,0.0454008141945559,-0.213117474695326,-0.0594735016051495,-0.128708755495091,-0.30332422074126,-0.0208960914554669,-0.312670005280093
0,0.0554960140844618,-0.162776860596279,-0.0397087505987115,-0.000729556895663577,-0.145873615034879,-0.0481798041352813,-0.302738433779421
0,0.063257371502211,-0.191769457439565,-0.0994223574092167,0.0570564964547716,-0.355575502731863,-0.0457297943622597,-0.314593062748409
0,0.0661228707421025,-0.191339313715282,-0.0913435399375289,0.0158331324947491,-0.278753768215799,0.00509594790666856,-0.399055431733019
0,0.10477868319718,-0.193854158330918,-0.153922536658023,0.0187056007493335,-0.234824676950444,0.0527588055280721,-0.290850130187828
0,0.149010994657068,-0.175375292482892,-0.210840203715617,0.138086733374898,-0.0805854624710261,0.0588489161228006,-0.381212199940463
0,0.0690390752839224,-0.174587249091391,-0.180472492702795,0.0146776256119314,-0.273514181921795,0.0318638588187953,-0.506427572760145
0,0.00940272657910771,-0.134965226403154,-0.101543816987251,-0.0937785741553634,-0.151049696557003,0.0647066376746655,-0.579836031102481
0,0.0214011470149639,-0.200648120784314,-0.197519937821415,-0.0702524624284655,-0.209372548902191,0.119972907051,-0.536422898977854
0,0.0368977553121049,-0.137620487638885,-0.188306887153947,-0.0967445026835633,-0.10668266042562,0.0926497427461821,-0.46738542212659
0,0.0714643204905246,-0.158603116207477,-0.198105362924433,-0.151369420114123,-0.0926923687235356,0.102285552864335,-0.524437808868172
0,-0.0148722872564915,-0.0579861846794199,-0.206318858450289,-0.0216074241110019,-0.221678083800342,0.0135198882872729,-0.440987337635688
0,0.0363925914156757,-0.110337365895055,-0.136200644412191,-0.035487394265378,-0.231048415515472,-0.0617200717779987,-0.459632733359674
0,0.0267478887232064,-0.0836012631652149,-0.17265732608818,-0.00226309711707052,-0.0941816150171358,-0.0439807707221726,-0.474288891997436
0,0.00146964830942771,-0.0470419619350049,-0.119554765135238,0.056599950380735,-0.19661871964479,-0.00671392878475684,-0.42119757609498
0,0.058049706014409,-0.0790518315795178,-0.0934240685692474,0.0550813165916722,0.0340126058681168,-0.0370593867598028,-0.565320049733488
0,0.0296230530526593,-0.0408090538278113,-0.0975778712619137,-0.112079915890799,-0.0607033050194478,-0.0246552736320666,-0.398827644756924
0,0.00160589430020529,-0.176144840669419,-0.200183211661724,-0.0810632323832509,-0.0015469265310149,-0.0335777196853928,-0.389527436171148
0,-0.0172450465837207,-0.110765804951221,-0.154583773623437,0.0227607278580707,0.0393282306573602,-0.0433811995000752,-0.30998362357998
0,-0.00285011179239979,-0.0926235698900444,-0.140938932772689,-0.0245212678022552,0.126619991885572,-0.0918321015467963,-0.329483099573179
0,-0.00449950473927926,-0.129167277627182,-0.130675785430629,-0.0566892508406628,-0.0256581714213106,-0.0274877080996001,-0.395859788225801
0,-0.0179439850152793,-0.13067353802122,-0.118435967065995,0.0199612104921132,-0.0777962096925565,-0.0768710140837569,-0.457935209052559
0,-0.0263301926591054,-0.113529316976438,-0.146658744742795,-0.0259322063933085,-0.0960370194000866,-0.0784988486826997,-0.459365418370749
0,-0.0401965172275648,-0.125560349774654,-0.0887543525564775,-0.0084159770896822,-0.1582253725449,-0.050243336910589,-0.418634686858414
0,-0.0984682168264084,-0.132652244720659,-0.155650120897586,-0.0428532063794987,-0.109448210930102,-0.000312696258145034,-0.423369547941758
0,-0.118019291813007,-0.129408724040301,-0.116536262191401,-0.0158083836895247,-0.141019422592868,-0.061091494427488,-0.45567801523621
0,-0.0656255034037108,-0.173481151531529,-0.163794819613587,0.0499916049504788,-0.166266741316998,-0.0484018241225163,-0.465397230937829
0,-0.136376773147869,-0.281141607088131,0.0324424739231619,-0.0464181140930529,-0.174615155968097,-0.0292827623096558,-0.523454735109723
0,-0.0765207666741358,-0.268627743889714,-0.229935600174384,-0.0837225752573892,-0.349656681674292,-0.0167796761276318,-0.602267895406454
0,-0.044715854102088,-0.175330089564679,-0.194435691298152,-0.0219787667570332,-0.151136305274952,0.0100946627785869,-0.555249156533032
0,-0.0204786018368152,-0.16423740497519,-0.150976091526414,-0.0639299849792675,-0.157367223561664,-0.0520671975535969,-0.59893952053441
0,0.0204551050938283,-0.195687950210486,-0.237432800537656,-0.131924208302901,-0.108273391423504,-0.0318600559564848,-0.587275389336064
0,-0.0188988779318593,-0.223229738993388,-0.171202615257488,-0.0915995129717428,-0.192411389393867,-0.00520547786066176,-0.600728434503153
0,-0.0113960982095575,-0.259910330040758,-0.205784705819848,-0.0797834307336313,-0.234770918441002,-0.000547191340202026,-0.588780277702577
0,-0.0105530626031032,-0.237151839756861,-0.150808249779384,-0.0412639482028016,-0.224681413408871,0.0221470617288322,-0.558288392595636
0,-0.00598583600236095,-0.24132591368592,-0.139912130281645,-0.042132341117426,-0.168463762357504,0.0320199870417874,-0.529044501721802
0,0.000458236033041647,-0.265923365737614,-0.142563369697586,-0.10288101820716,-0.253540104693002,0.0147774716339982,-0.521066073067001
0,0.0150541715286908,-0.244176570005724,-0.152658781685635,-0.0792829350731043,-0.298320850862047,0.00684828663782468,-0.484014090443045
0,0.0289908274726736,-0.233288136811046,-0.188490737276461,-0.100297852047168,-0.238556742117445,0.0216615129205725,-0.465093177699096
0,0.0275914069583052,-0.234566877353946,-0.173491378134169,-0.1390790132299,-0.216745552882537,0.00716374959596724,-0.454992441717689
0,0.00640606953632083,-0.215823901129517,-0.187360486300387,-0.175258002332888,-0.200578769459408,-0.000195030079018405,-0.50269610945649
0,0.0438489042343613,-0.243236803028223,-0.188996967529779,-0.192132314534221,-0.244800412099311,0.00932922044646841,-0.568340596745608
0,0.0316079016697834,-0.197797246265542,-0.23979379344097,-0.165954726859021,-0.103488461615818,-0.000906888839594468,-0.514329213559548
0,-0.0277042195845663,-0.187705735203117,-0.188429063205361,-0.103678283150202,-0.108111046356787,0.00744027339284282,-0.507879313228439
0,-0.0247811941049117,-0.228487317925455,-0.243331813717187,-0.195964805175901,-0.161646740755078,-0.0144141477135178,-0.517651259014833
0,-0.0830361821798971,-0.287371858977103,-0.20552689945756,-0.182169817679062,-0.214056473497112,-0.0315692518662423,-0.557088185314239
0,0.0379945078048405,-0.256741947934174,-0.148472914701395,-0.162025274561051,-0.17394969061049,0.0284314667200425,-0.545986312451123
0,0.0131104925633814,-0.177827768386354,-0.106864738232105,-0.0278255204323117,-0.131132989746854,-0.0519125766311125,-0.467207469973043
0,0.02545142309931,-0.124451536984577,-0.094433499058699,-0.12241544772587,-0.123643240386927,-0.11924652179663,-0.596477378297311
0,-0.0549873035782674,-0.157185092088407,-0.135850228713992,-0.061051135372687,-0.204534932364376,-0.0374857277146749,-0.610625154902113
0,0.0304942233466,-0.202845036048109,-0.33061521640824,-0.205459840839671,-0.153159466147551,0.0383999632782801,-0.484672130998175
0,-0.0087876305607939,-0.2280269138831,-0.312540517315258,-0.137857369674605,-0.331571456932421,0.0668775480373965,-0.428894190989463
0,0.0204701405095568,-0.268895078419655,-0.295132744292969,-0.07775182895314,-0.234776901157403,0.0250825611621813,-0.395209184499667
0,0.0967365006224634,-0.0974864431532923,-0.0252774539313506,0.0102002641712172,-0.313479122750436,0.114964460646476,-0.238075499407978
0,0.0806588846518442,-0.0806282491788712,-0.0757695019089394,0.00849563212790151,-0.212767252610394,0.0665606242901532,-0.178111731452097
0,0.0628889839337697,-0.0893231256532604,-0.118291620241306,0.0456019614670105,-0.140076658683104,0.0420802628766497,-0.145176750777675
0,0.0283194107798876,-0.0861621191599772,-0.129507624296701,0.0295790435793552,-0.106338511906484,0.0183172060008841,-0.192112240987588
0,0.0182884428996437,-0.142179096802108,-0.0145891925883928,-0.0265508480540269,-0.292264593421765,0.00605937338418421,-0.191759562115432
0,-0.0874471640798806,-0.147559264970952,-0.136300146312944,-0.0526934749727541,-0.2576242617336,-0.0384970315911766,-0.217654594674664
0,-0.0179427353910324,-0.0779063873847014,-0.0631207962490534,0.00733300128371079,-0.28103918816679,0.0474076479807115,-0.272892817963805
0,0.035452163691549,-0.0334394872597086,-0.0108937027881168,-0.134803353985582,-0.159132667431171,-0.0369371220904221,-0.174380777753622
0,0.128220334230204,-0.0891179544698288,0.0202018501220166,0.188070955921327,-0.148858196498441,-0.122434663626001,-0.192072628912183
0,0.114481886383176,-0.0210090828176362,-0.0710592170612155,0.122956562490413,0.129965561726698,-0.0847731546225318,-0.0836545910546989
0,0.0255199546756329,-0.104672238862813,-0.112061510231136,0.0387884529770923,-0.115190425503623,-0.0373317911794506,-0.0528060881901392
0,-0.0556902005107669,-0.221614405915305,-0.203329413611379,-0.00428774890332929,-0.179615508733679,-0.0995695168953066,-0.165380594789708
0,-0.019514520013348,-0.203572850722297,-0.201306064935253,-0.0388998613529994,-0.193197753872707,-0.0844418793448767,-0.197406121236302
0,0.0347294661642852,-0.358349397936417,-0.254496794182408,-0.0582245740564164,-0.302963333248451,-0.0782121455977506,-0.269781949865668
0,0.105306469402266,-0.258491411035853,-0.236065960041626,-0.139653280448338,-0.0854203738320198,-0.0774770664365741,-0.395233226129686
0,-0.0284618284114535,-0.222793264996952,-0.0791760586954313,-0.0662167110404852,-0.115164791992997,-0.0390051090593959,-0.387781141664531
0,0.0831733598062817,-0.291454897605142,-0.0346973309009956,-0.183548052043047,-0.162914718309024,0.0205176712611474,-0.55931618869559
0,0.0293797862830035,-0.416195327506638,-0.222075994968272,-0.181882388428909,-0.430915108012817,0.129190343163759,-0.54080476101566
0,0.0593609441800545,-0.233332262388217,-0.156711333212524,-0.213639561706354,-0.286371201005252,0.14316513418222,-0.5504204355609
0,0.0187207167048423,-0.282303889876348,-0.19083970911773,-0.116171631685802,-0.310779371497907,0.0716640690742847,-0.552234010291231
0,0.0480201354604767,-0.236508569429923,-0.0884531730943267,-0.108874630318728,-0.244848898716888,0.0238125338820672,-0.588418688109772
0,0.0874164720678276,-0.287463079457791,-0.122033588190904,-0.244787144801912,-0.270588078783643,0.0440176066282511,-0.552262580069365
0,0.0587159655675058,-0.328320682380123,0.158269792585544,-0.238306681567175,-0.252238242524228,0.092781744860254,-0.447122109680539
0,-0.00138824468356859,-0.241912347936874,-0.15687464402438,-0.119096145345771,-0.200076130315936,-0.0149258836227971,-0.502186469017356
0,-0.00229840780829227,-0.337959449421848,-0.244859038646037,-0.132396974984425,-0.176725754734251,0.00806670387538729,-0.517444753285387
0,0.0502034701210558,-0.320813202264302,-0.2528589233543,0.0284012322371942,-0.287075448647689,0.0430109356682385,-0.585319719672727
0,0.138452731651727,-0.160782958491039,-0.128386168778899,-0.100805002316333,-0.235183356733382,0.0867490838836525,-0.482805306840532
0,0.0653445177900449,-0.0541460941662644,-0.0385338764464849,-0.000969655058155851,-0.283124156299523,0.124354424862731,-0.3495287595438
0,-0.0278627328277918,-0.187451983482881,-0.0229344288125418,0.0298892768264322,-0.124048694530604,0.0649498949459075,-0.36709888514718
0,-0.0637370984485444,-0.0996329370422098,-0.104259703172485,-0.0843089569237835,-0.044892826128775,0.176154862322167,-0.393145400924306
0,-0.193201436060583,-0.155100836125442,0.0470354849274519,0.0833480668645177,-0.285400948965575,0.224664620947059,-0.447570400212364
0,-0.0147315900022611,-0.296583868233225,-0.292758397201771,-0.0681351917178958,-0.463934565554471,0.166410597397095,-0.308753531000564
0,0.0347898076617859,-0.573525515604001,-0.487122440701704,0.0350833073063786,-0.520187880333534,0.185535312235645,-0.247964193039069
0,0.209380621274242,-0.155098532071294,0.0947244537542487,0.0218482898632231,-0.520765943717044,-0.0106726358081516,-0.138441240573822
0,-0.12616389989322,-0.34708563504908,-0.10193747729311,0.0444270464949074,0.074378055580749,-0.0761917718413286,-0.273492849146468
0,-0.224128592989694,-0.558157937730777,-0.603015717994033,0.0940276607252994,-0.535419539669902,-0.171637325704131,-0.413133537226142
0,0.170280478682631,-0.283582510155953,-0.525897407130677,0.629431499082934,0.39090737016932,0.0785993950011339,-0.298999994877662
0,-0.0591228434519958,-0.634186757680939,-0.482692141025242,-0.18144441582793,-0.488553799678886,-0.0701401486327579,-0.516916363012406
0,0.0187019087409023,-0.67331340385257,-0.520379274892287,0.0157893657706745,-0.378765210402655,-0.176986994587075,-0.524825141091905
0,-0.173920507804002,-0.650793967425751,-0.51307900941488,-0.105053448902037,-0.562237448936896,-0.201622377825433,-0.310255660543655
0,-0.453641454593196,-0.646132401611168,-0.780757879809815,-0.35684645973721,-0.787472352971959,-0.160069567335669,-0.623792893764422
0,-0.185626178761066,-0.765316890924534,-0.318627390106235,-0.407851814656667,-0.211496725571941,-0.164119838095847,-0.742819572521431
0,-0.23756249249942,-0.818272447099529,-0.549335747259928,-0.665188564490639,-0.965579039031219,-0.166888977584374,-0.697391673477875
0,-0.241097937063394,-0.745355811407612,-0.728199466442219,-0.692839099813382,-0.796704584982585,-0.303960845894947,-0.590675163351709
0,-0.476080780209208,-0.606264056146656,-0.327973810653466,-0.933196940488102,-0.757573207871317,-0.300364539415182,-0.289769667054985
0,-0.370176511011768,-0.639102631886127,-0.572996277724289,-0.66216892691324,-0.354629147647744,-0.424390699154791,-0.672922232962587
0,-0.243334851255903,-0.627498802427546,-0.818602088261295,-0.237571664441157,-1.00684109841652,-0.271813197305147,-0.489570045097587
0,0.196618485088325,-0.273055596985472,-0.338252577257276,-0.460141978814066,-0.823551136757201,-0.159761596700435,-0.484833708121823
0,0.252887958061599,-0.481782070085346,-0.745129195502944,0.0723728120282246,0.0916153362778367,-0.109132169711536,-0.365920319307532
0,0.117712650245884,-0.686502706756821,-0.487115412422148,-0.133429945866211,-0.578516606721954,-0.271779876887731,-0.419658182824931
0,0.321626841651503,-0.53157624246967,-0.76783993594304,0.000769430446322633,-0.407608771518625,-0.252641113991061,-0.70575630917144
0,0.254227811085925,-0.725096990707037,-0.365910968724488,-0.54098726450552,-0.609770088233069,-0.0689842365270077,-0.461264937452078
0,-0.129361807989101,-0.709837022795919,-0.938920747572501,-0.0947592178490563,-0.0255219146476542,-0.139581488614971,-0.36540320591317
0,-0.353056955395182,-0.721554152234594,-0.885963340968094,-0.244334490842757,-0.760610383667685,-0.388341785635818,-0.178011617577391
0,-0.237182889230044,-0.749682415581185,-0.845623711669686,-0.210433825271376,-1.05889252465351,-0.372166744744429,-0.157613793024182
0,-0.219065137300087,-0.440790744299981,-0.388554319747504,-0.0443108715974267,-1.27746472217149,-0.250298928063067,-0.360801839842096
0,0.0501444204009151,-0.291333585409235,-0.474608302769034,0.445584488164231,0.0866740587356384,-0.405999431711604,-0.294849595594592
0,-0.0305620256867572,-0.350587137989691,-0.499083220277728,0.0143089260053614,-0.519139060674397,-0.161982959142141,-0.532710168957408
0,-0.326483596675634,-0.392000251138584,-0.454891010153261,0.0099457893706799,-0.182644679805477,-0.237406939781581,-0.207273642190674
0,0.046720716868495,-0.548626979494808,-0.333033336099454,-0.332968608627952,-1.15485596083034,-0.145079895493277,-0.198742520493821
0,-0.0567031880932832,-0.429111722988349,-0.240955709860637,-0.232967295793489,0.046834374590025,-0.329337102723088,-0.819266672234833
0,-0.054829140356161,-0.260319069083067,-0.443332108518489,-0.621814074895844,-0.226773150886934,-0.226997905720295,-0.448012024732523
0,-0.227166077206094,-0.473862072252148,-0.695606932150414,-0.077488710661079,-0.281387752086703,-0.0548005241074498,-0.148276054560573
0,-0.153402187953786,-0.411426232819228,-0.668644035727223,-0.0730723732760103,-0.306145689778652,-0.141925674600516,-0.185002395044906
0,-0.0408533053268753,-0.183534964041482,-0.41339095371736,-0.215496622724068,-0.328291188026387,-0.0438820825580967,-0.0471642356103967
0,0.0551326026590396,-0.0869288721141807,-0.27014592804138,0.0667917914029941,0.0462559904603734,-0.036385181180581,0.144998690431765
0,0.108417536555219,-0.199805303283395,-0.13749023280629,0.00297748792820668,-0.270334186308167,0.00879487744236196,0.266157393913546
0,-0.0679195107470747,-0.296242417894879,-0.282920299784012,-0.0598405139093231,-0.203191804139878,-0.109140075087761,0.276945048711241
0,-0.191116022149103,-0.395024355073351,-0.25229126107666,-0.0758690196277533,-0.188135475017761,-0.118333855223069,0.363206564987268
0,-0.00406211456798625,-0.378012386635201,-0.129556888704583,-0.0842269715313717,-0.407264973627104,-0.16208241316332,0.0609870177424616
0,-0.17290095801441,-0.285968519910984,-0.208268911678253,-0.045130323071889,-0.367269386868014,-0.250838815751064,0.0234630714979941
0,-0.145824697129056,-0.319483052101774,-0.105531656022601,0.0445025091923482,-0.322227082500184,-0.192015281522124,0.176525719918221
0,-0.0292156695935433,-0.395675420760098,-0.38796537207526,-0.183636214454792,-0.131780323217189,-0.226758996978662,0.257967849799049
0,-0.174241160523718,-0.539564894320125,-0.329047456083949,0.205460432720721,-0.253979320798401,-0.176550471940209,0.145047175431039
0,-0.0291656651390697,-0.277773723133677,-0.0740611350896002,0.152118599049349,-0.436446426817746,-0.0834043221358856,0.112513999584504
0,0.138842001816012,-0.258065706907842,-0.155957078528708,0.360135773783844,-0.567020278484259,0.174110124383978,0.181119599692191
0,0.103327663366584,-0.242801124270044,-0.190815088369328,0.0317255062845478,-0.199274006297701,-0.0618531901098588,0.197238485782156
0,0.0647880133701038,-0.372386059059467,-0.142292130006447,0.0461137403387332,-0.132588736780087,-0.108318223315745,-0.192643766699231
0,0.102540815891482,-0.322288658499058,-0.284260165286986,-0.18386563826052,-0.331015177737082,0.0598188255325475,0.00708013980458277
0,0.0562086660069508,-0.349101976329484,-0.211979160241603,-0.214577389131554,-0.505553512138948,0.0190193730261067,0.117300758978428
0,0.204017767304748,-0.180443153041179,-0.322485431931269,-0.0862823318166268,-0.192805311339943,0.149001655545786,0.0854322307194429
0,0.0249561240553633,-0.239554433671835,-0.0598826509873614,-0.288341732946931,-0.113507649621611,0.100733772062533,-0.117138884705664
0,0.10120763484229,-0.120383957397763,-0.0545473603416699,-0.0516087087397549,0.0367968089454287,0.0146872422450203,-0.176547230856281
0,0.0119169165135306,-0.399175501266327,-0.400080739893277,-0.20575115458476,-0.0796987381017247,0.0377818717657899,-0.168031670311825
0,-0.0854556999492085,-0.208448917207493,-0.130515461510455,-0.00730933296919482,-0.0410654871252242,-0.0468089883121858,-0.383571024086678
0,-0.0580859794779663,-0.256149769820781,-0.19404691729962,0.12612784918449,-0.452251577845666,0.0706838132564471,-0.0144669844434987
0,0.116028270108777,-0.21755788223056,-0.068499064483098,0.130687971849192,-0.128246829531622,0.0504031713244605,0.0732466733592469
0,0.120925941799155,-0.263115735466717,-0.11130242127379,-0.0672817478550044,-0.307140030984209,0.0686213576852645,0.161295189644521
0,-0.0307927394301994,-0.283829538716427,-0.279112233488751,0.129369813006087,-0.31510595448976,-0.0129066027546616,0.0715686755087979
0,0.0541777409145517,-0.210441028167777,-0.317711833676808,-0.229390658465098,-0.212373652489189,0.104752527392785,0.000369945973537601
0,0.107281675949292,-0.203042281359486,-0.267999790709799,-0.147032592272362,-0.275091795756953,0.037277055965886,-0.0256244174148072
0,0.0683343170297876,-0.251650995265368,-0.193941152090486,-0.122596463736776,-0.391217755792824,-0.00543050566519811,-0.160668534449768
0,0.0875528093572651,-0.243340683184346,-0.324118296516009,0.0794589291596407,-0.317431604841142,0.00618110111058758,-0.0688466143309137
0,0.0627499471272121,-0.22559401368342,-0.252564356951241,-0.0471035334852506,-0.388934360082408,0.0277921353989452,-0.0465273961823041
0,0.0486884144719904,-0.192171263539472,-0.240133085561049,-0.00771066644203138,-0.474503218814573,0.055302303082084,0.0683729931113598
0,-0.0206012206641777,-0.215982857670337,-0.232429601652299,-0.0540440144757865,-0.336104405425048,0.0546295444561599,0.0331811045975298
0,-0.0112305727599841,-0.281884540477138,-0.186153060561463,-0.181544536556973,-0.361040154763113,0.0566168208306407,0.0461605602205311
0,0.0578316290514861,-0.232147841259813,-0.189192551719106,-0.137303006663582,-0.235699221075514,0.00450421475124664,0.0398018310240344
0,0.00533829961394095,-0.200861926339236,-0.182324253218908,-0.0652211292069597,-0.189602194487523,0.0626824701657192,-0.00369498713674454
0,0.0247641046856233,-0.136388915399439,-0.146798785502725,-0.0773681808560137,-0.112160819401192,0.0590487838555961,0.115589838344617
0,0.0223714569747342,-0.141900633773655,-0.0888059046287219,-0.106116079702722,-0.1595094116146,0.065406811159874,0.0740615975016543
0,-0.00294061409546521,-0.132603854390352,-0.198328710066856,-0.16739909787509,-0.196575407847316,0.0595589559979424,0.203500650992888
0,0.0536004331378843,-0.178624413141822,-0.230794124919563,-0.139083750391985,-0.183817379429885,0.0357428661597258,0.136581298320865
0,0.0572486895183634,-0.186002704823201,-0.183536079145718,-0.104426314090323,-0.203804551639085,0.0155614180614573,0.0964697287295064
0,0.0688574289634405,-0.196714305917503,-0.144158249485264,-0.0172150593484799,-0.195322258610567,-0.015470858070826,0.0410508221114366
0,0.0368124154978828,-0.213962692428809,-0.142097396878605,-0.0848559283492861,-0.178968808218393,-0.0405715875969154,0.0244903165646828
0,0.022717706417692,-0.164648722531672,-0.186573680125071,-0.03691849118782,-0.149405185205996,-0.0345120194308889,-0.00160120204912152
0,-0.00975093943526139,-0.234225848592985,-0.205654671374112,-0.112013931551003,-0.221690474851256,-0.023344296530001,-0.00165681433446804
0,-0.0731513551641906,-0.245919398044938,-0.195447660948138,-0.0288196687820344,-0.35984216211244,-0.0526107509046226,-0.0333662754839139
0,-0.00939710405749046,-0.205697422394658,-0.0660278283794414,-0.0651968292642277,-0.315540591651228,0.0136055948367173,-0.0464748481179081
0,-0.0347145952142328,-0.191717055751467,-0.0839056968012641,-0.00986369760623854,-0.273107669515331,-0.0310332891126102,-0.104829409518881
0,-0.0360031538828261,-0.193168892938664,-0.12805496585366,0.0847632624127336,-0.108641288254205,-0.00706016843064349,-0.0790229021834336
0,-0.00521490853425989,-0.202075321050999,-0.0482386448998472,-0.0495955939092287,-0.0766725274809793,-0.0582158888421754,-0.133859568850626
0,-0.0314380514831561,-0.116973086761942,-0.0199939517573084,-0.0753348294384309,-0.0452885472441579,-0.0594366240007641,-0.160153409199177
0,-0.0752254153598864,-0.137917726841611,-0.0095686553753324,-0.0956021234766825,-0.0185660162716561,-0.0780488369755833,-0.158350759564354
0,-0.0528841752678967,-0.153636295259799,-0.01252672093992,-0.0797206656703967,-0.0160470958381426,-0.0351441206530579,-0.158773113757542
0,-0.0589595281433805,-0.170615607807876,-0.0681774525978466,-0.119589626791383,-0.059421569771213,-0.07213037872884,-0.202096711242015
