"Placebo/Control","Apixaban","Aspirin","Aspirin+Clopidogtrel","Dabigatran 110mg","Dabigatran 150mg","Rivaroxaban","VKAs"
0,-1.60067237000773,-0.638052714502258,-0.300677428451221,-1.64108612254395,-1.98522454134566,-1.77818909769757,-1.09200492305595
0,-0.538098780229206,-0.420830603028655,-0.485699052042644,-1.07698621296529,-0.989054211598593,-0.973936289363499,-0.967032905238941
0,-0.739355696631269,-0.247190986525301,-0.720933398224264,-0.823384620242993,-0.940641883279663,-1.33244058937034,-0.72447506112918
0,-1.06814693305432,-0.34747554373932,-0.744935443967257,-1.20379122492494,-1.46764039980777,-1.0928533492989,-0.899406051651524
0,-1.21663275613882,-0.24879021272241,-0.522403757865724,-0.985970757120138,-1.12733008496945,-1.33575379299777,-0.931527911680684
0,-1.16115575138396,-0.438278607861107,-0.567035848472954,-1.3582592087554,-1.44300009688167,-1.39666929535512,-1.27752739477569
0,-0.750453413712901,-0.399853363561483,-0.449148702530051,-1.40502250284585,-1.75485391559937,-0.945646159698009,-0.888392840969554
0,-1.36756462467504,-0.411281201756726,-0.276340897915029,-1.70557919786218,-1.61342443104039,-1.4232248366231,-1.13873456178484
0,-1.28551683862681,-0.548847165649522,-0.749778222456243,-1.58665788641777,-1.75890501671154,-1.7137866311179,-1.26108137659014
0,-1.54534288593336,-0.613163334616068,-0.681599063306525,-1.35428670357426,-1.36747480913308,-1.64236056943181,-1.22247444323961
0,-1.36314796423207,-0.399795618245327,-0.272747059009349,-1.44579907496206,-1.82212739809224,-1.02292509987853,-1.07038187251428
0,-1.27425361966704,-0.515798933123024,-0.651288626352021,-1.39824867707775,-1.47878439959485,-1.53237143290289,-1.14461927336096
0,-1.15948349245592,-0.443819725023537,-0.630289138313639,-1.34197212949608,-1.28808591482908,-1.20806999979608,-0.989464347842927
0,-1.09541450706853,-0.189026960544605,-0.223979556496221,-1.21117919935193,-1.74606932011462,-1.06811985214787,-0.954628957767518
0,-1.03301397081612,-0.126888624231563,-0.479209289053102,-1.32353002938425,-1.30631807163108,-1.24395182129508,-0.860611777242884
0,-0.967120435296987,-0.192275715248785,-0.62007461639909,-1.09893335388861,-1.36369765540154,-1.40424532172221,-0.91373366186941
0,-1.244612763635,-0.174853383637372,-0.618068192565414,-1.04201423135205,-1.58928487081166,-0.970862079604857,-0.904343382089515
0,-1.1718210942143,-0.0488512747882055,-0.45945912095424,-0.721564203616491,-1.451711239178,-1.51384310298117,-0.895411798806408
0,-1.21730590859595,-0.396243467100455,-0.216076850429234,-0.67360544648338,-1.31127100183812,-1.51539490665076,-1.04255137655093
0,-1.44158787351242,-0.264534431586757,-0.532164557425208,-1.26037789689802,-1.52187499597362,-1.11325609879658,-1.01823368937243
0,-1.00616435799006,-0.265670675204701,-0.736980689490929,-1.07933282329342,-1.70333190718961,-1.53126245542019,-0.992874966579935
0,-1.12725909868856,-0.205096348457074,-0.484263074773846,-1.16133401704627,-1.42966771901019,-0.877941301851651,-0.920463858147252
0,-1.29105320125136,-0.336877923545253,-0.620673645763613,-1.07306075619989,-1.63435420971,-1.09020643269111,-1.03332726475866
0,-1.16013434506282,-0.285849398198296,-0.503848513873602,-1.20397676354509,-1.63559104618455,-0.790300002671981,-0.905584016472044
0,-0.940294581151149,-0.158635093710931,-0.622927777757535,-0.958089461827287,-1.60659567353222,-1.04670404911733,-0.866676553669045
0,-1.01253426161289,-0.0990641643002069,-0.565432697089899,-0.984740071466701,-1.56407056344921,-0.903914228341698,-0.882527416499098
0,-1.03331203005066,-0.129567051515025,-0.425027308392581,-1.01336794955094,-1.51963909199998,-1.05893133918432,-0.830583085690069
0,-0.935168609144242,-0.0934528039528233,-0.4230870320189,-0.900540848841235,-1.38635267539153,-1.11533832412506,-0.833427621298475
0,-1.00822688740019,-0.123366446213262,-0.416330406471552,-0.914469800685599,-1.49573774852429,-1.29846764438858,-0.836990283641137
0,-1.07205139072683,-0.163007586034665,-0.411758166280609,-0.889695799273243,-1.33558760282099,-1.29220650903999,-0.887965264472012
0,-1.10324085245926,-0.158276589472214,-0.398421660055217,-0.96221184809659,-1.12090933289538,-1.11930971560951,-0.854151308087547
0,-1.0477650087311,-0.181703963313908,-0.317949874484427,-0.881072729449355,-1.14630179020489,-1.05085293194828,-0.786241110227062
0,-1.18480629632284,-0.167644390893134,-0.362293656459881,-0.855670457725371,-1.09060575576534,-1.07952364453851,-0.798528927908809
0,-1.23304521186782,-0.185883963154441,-0.457022049421792,-0.85857593709758,-1.15576493103628,-1.05132037506105,-0.844352313079159
0,-1.25440730629334,-0.190354119940756,-0.443054576461428,-0.966558385034084,-1.27151455157528,-0.969013878063059,-0.779328642541376
0,-1.1808607158949,-0.201414534884369,-0.619020879191976,-0.896998600012335,-1.23580728390068,-1.09247838469132,-0.858922420806786
0,-1.16514641659286,-0.23024980326088,-0.454027137350677,-1.01106589522847,-1.32032987140646,-1.10635330860633,-0.864057415806289
0,-1.12972505371836,-0.268504996463861,-0.484957174717831,-0.896334542491146,-1.25146142607526,-1.09179968003418,-0.876887825284533
0,-1.16769764188748,-0.292854617674396,-0.632714943963863,-0.835823249152288,-1.1943734691979,-1.11810172840241,-0.847746055106896
0,-1.07067541643374,-0.275999157049461,-0.684123207254429,-1.03652957590005,-1.21588608636522,-1.09975805314533,-0.874431677082959
0,-1.08790383898791,-0.293040909419863,-0.700240471097352,-0.893497747803829,-1.2171525333981,-1.15589075853293,-0.882718944555158
0,-1.1074244958864,-0.292424875678648,-0.709260518366563,-0.874044404683467,-1.21901058282241,-1.18590745029744,-0.889603656543235
0,-1.102887666948,-0.278560983312572,-0.707699915270686,-0.906918749658858,-1.31476822621518,-1.06085908045263,-0.865845282198146
0,-1.12467020389878,-0.284520849462938,-0.666226944686014,-0.904763094140902,-1.35705681983894,-1.14619585472834,-0.849305798308562
0,-1.18496904627529,-0.291740558844234,-0.648716098784088,-0.925001086871177,-1.37676631364754,-1.04086759819643,-0.865707273916085
0,-1.21126049197163,-0.30064006763001,-0.652121049275941,-0.90972162199821,-1.37386163777951,-1.02889591927787,-0.859880644827656
0,-1.22032744460195,-0.274557339237217,-0.630949108156639,-0.956524248580174,-1.29145275107333,-1.09334634339188,-0.875617318388673
0,-1.20721451811864,-0.271807157684068,-0.534716022280078,-0.980445796190805,-1.34888471380362,-1.05654019884356,-0.845462721030687
0,-1.07402964173165,-0.314843602680004,-0.523724596808729,-0.937685038838886,-1.39134511324411,-1.20747313596698,-0.826269455934319
0,-0.959517455845463,-0.32612519405741,-0.561785861025033,-0.811597930938088,-1.37787375086301,-1.06986853584247,-0.81771665519134
0,-1.05587255024315,-0.302886258014423,-0.518000519525327,-0.742767616311026,-1.27587254900112,-1.22457506787422,-0.812916525754679
0,-0.992888601542838,-0.298868320322662,-0.313922280782366,-0.887086736070529,-1.40067474510035,-0.786414205414131,-0.764941100467122
0,-1.02301517173248,-0.286837284502111,-0.480139429108441,-0.825612954934678,-1.47868381414357,-1.25633646115646,-0.83581768478449
0,-1.11314015265318,-0.347818903763944,-0.229757712055721,-0.574567561585295,-1.10042304071251,-1.08404113072028,-0.872965232311501
0,-1.31026226069073,-0.31817071194803,-0.362733566973223,-0.772955596606559,-1.07286590744204,-1.65774971336718,-0.842104643804289
0,-1.30654005960822,-0.171682199179339,-0.439002923816401,-0.830063866455899,-1.35340977520167,-1.20999612923284,-0.88316276726303
0,-1.04290392578453,-0.293853473380881,-0.363002304821912,-1.21103901802084,-1.46772840777581,-1.75421383328004,-0.926522047986186
0,-1.22425181790855,-0.294032180074201,-0.664430885145953,-1.03209320530223,-1.22148807951754,-1.30642520325437,-0.95631882065549
0,-1.25642305637113,-0.250731302303942,-0.394691466482595,-1.05793390465381,-1.43194759238512,-0.945663320531801,-0.845053953075175
0,-1.18982862305813,-0.424395702259806,-0.49895210279361,-1.00101254403996,-1.36369315141897,-1.25555212172873,-0.991074796889271
0,-1.14510764761282,-0.212635136448836,-0.3885479177824,-0.97876515120533,-1.44948543935554,-1.06391682444082,-0.92695396977533
0,-1.0452643732685,-0.28240527705863,-0.65662370589664,-1.02730999248529,-1.17252555323285,-1.48133231715005,-0.955333697354087
0,-1.09492874224279,-0.213721071119211,-0.542813554659273,-1.08409414507191,-1.39244579471516,-1.24686620340434,-0.823944557201439
0,-1.20861689052752,-0.262629711076983,-0.447370134178367,-0.639341210809168,-1.33069847900217,-1.25750803102066,-0.872964693311989
0,-1.20489494293174,-0.326840864248541,-0.525432828200214,-0.773332272211952,-1.16977880517543,-0.755681904196725,-0.770010717738389
0,-1.33055838757487,-0.444497953974769,-0.692865693245989,-0.715952724707097,-0.798492582011196,-1.5160860197964,-0.878891415502109
0,-1.29213370293113,-0.127207849194208,-0.498520484810983,-0.801033048172032,-0.902658680184262,-1.28271924349334,-1.02399172994695
0,-1.12972359048276,-0.196983017790206,-0.433449979728953,-0.813573116550701,-1.35253494852656,-1.29482480032069,-1.00118036145082
0,-1.31799848100377,-0.245038013399768,-0.631436896572207,-0.877760010377752,-1.3419452409814,-1.38008340640067,-0.983050888727731
0,-1.22384330475102,-0.274806686320478,-0.64087346071163,-0.951709412740215,-1.27854257629019,-1.1763692198831,-0.943694628411612
0,-0.891543168447873,-0.0661562281004552,-0.485243369646578,-0.866097640936132,-1.06568708847041,-0.801302566980772,-0.838652933336615
0,-0.96048217713017,-0.090990093050186,-0.452318691487964,-0.980628436355545,-1.19185734382421,-0.944577070073863,-0.825883569569885
0,-1.08550896472854,-0.0623545103318685,-0.37903324261002,-0.891519492467178,-1.27267872796354,-0.809224328245051,-0.716195089167547
0,-1.11659742406501,-0.0659310223161721,-0.305464445447859,-0.920363406936048,-1.27634306609622,-1.09272953492792,-0.73090316941158
0,-0.962581735778016,-0.0196640592975173,-0.331516862606015,-0.733114877311261,-1.14635923483199,-1.03651237216198,-0.692184686427165
0,-1.00022389320229,-0.0569586038282383,-0.292615112757363,-0.738309995481418,-1.05994320360705,-0.930307676506399,-0.680498991607946
0,-1.03457749897323,-0.119020473920627,-0.495053093764681,-0.709946860397951,-1.12937545680085,-0.903305850426537,-0.646695608118215
0,-0.896018921310233,-0.0568436978074384,-0.409157590450812,-0.702866795859653,-1.03655034995711,-1.00976392223066,-0.626133983210375
0,-0.907039739275206,-0.00483582069348519,-0.345484687309287,-0.643263224132179,-0.878021910820753,-1.11592074900922,-0.626170517189067
0,-0.845245150574347,0.0261633554970117,-0.239496051885411,-0.55457077797479,-0.944359014534683,-1.07725606095349,-0.643241183518521
0,-0.873802148502518,0.0108104898420764,-0.349907667621766,-0.456811282545141,-0.916910147755292,-0.961716082420616,-0.636999414259888
0,-0.918270337472064,0.00408975066694506,-0.356367434812418,-0.541069720421818,-1.03781075168113,-0.885159584221809,-0.629404677074351
0,-0.861054136490188,-0.00314995404830066,-0.385628619239927,-0.563186526986876,-1.03068117508321,-0.846491714866468,-0.634308802893016
0,-0.847286444862917,0.0112881122339982,-0.36271540500415,-0.578209761587235,-0.992731499241148,-0.871670119372736,-0.626329467639291
0,-0.880262862557767,0.0374891356624741,-0.277739075616571,-0.571792748772406,-0.961794076660334,-0.924845634718005,-0.617486331137332
0,-0.900172259199204,0.0255220103648815,-0.281743938990025,-0.585811872669305,-1.00767541470531,-0.929806695938666,-0.611389254162295
0,-0.867710686079527,0.0173107140266264,-0.335968183998214,-0.58597954828376,-0.990049792452266,-0.867111714194838,-0.596522656954388
0,-0.859126398650996,0.0105899690707458,-0.295789116431911,-0.61444639469405,-0.966678562569191,-0.835359874716982,-0.613374076284473
0,-0.874271182150971,0.00607388811520894,-0.293520134330625,-0.628989245788571,-0.968120733240322,-0.845607948957717,-0.622333315854436
0,-0.914188511118434,-0.00151741058741623,-0.314322151603347,-0.606375221285634,-0.936560775100777,-0.817544102407816,-0.62675578229406
0,-0.945113943947902,-0.00398720795786084,-0.32706598054239,-0.655885584884145,-0.922030745562308,-0.806969262393554,-0.639374218551699
0,-0.906262315748713,-0.0277202646805836,-0.312401196933744,-0.653190152721494,-0.923402083648378,-0.840783735330018,-0.639548494202132
0,-0.935965634286607,-0.0347918447299556,-0.315721407449448,-0.667160157237627,-0.913336203648309,-0.845419617267023,-0.631999624088716
0,-0.916055283744276,-0.0462443758406373,-0.335792751568825,-0.633181763341228,-0.865790678127535,-0.811934458990556,-0.632061898040983
0,-0.933387232516356,-0.0533246868130388,-0.345234438432795,-0.63069305189047,-0.829515124265643,-0.807771228236083,-0.636068177333377
0,-0.945955015395023,-0.0533604785399433,-0.376682507040397,-0.616790734275628,-0.839737193712797,-0.760036750340393,-0.635872763818228
0,-0.894913392445894,-0.0560380987428716,-0.393249068864716,-0.639450384527357,-0.905738277662663,-0.809754390527802,-0.635350587002859
0,-0.925375458316443,-0.0543176177373031,-0.399026813792008,-0.637752703649479,-0.913371532479295,-0.839395696710366,-0.643122528669635
0,-0.932637850033416,-0.0491808867648181,-0.417187344475968,-0.649388079823608,-0.906350153933193,-0.83907845808975,-0.64537255785805
0,-0.95364978407065,-0.044745790214405,-0.431645106418335,-0.670220819961079,-0.905690453637355,-0.862561672448955,-0.652990244294009
0,-0.939869549530845,-0.0453884778614297,-0.404591135429979,-0.703733668461976,-0.919158356877597,-0.849223737966657,-0.654943437359531
0,-0.929563318270831,-0.0495057788619062,-0.412061612534331,-0.717882518041771,-0.921349647173118,-0.866219570788727,-0.654031160512992
0,-0.93349067034538,-0.0430628151367142,-0.418326104036613,-0.727189916031445,-0.91489108988193,-0.856218360673987,-0.655477661360778
0,-0.943279146618832,-0.0618005851659639,-0.418775528804831,-0.690865474805728,-0.920195224000739,-0.916680690551908,-0.663670818195733
0,-0.970189095169054,-0.0705654001338353,-0.442238230131461,-0.640009597547988,-0.859923433993689,-0.90644013388315,-0.667162724962675
0,-0.972160048338684,-0.0716088433654866,-0.431725209475568,-0.635135270821211,-0.890486113307162,-0.884008333661203,-0.669216422548937
0,-0.969722474715835,-0.0701087323311441,-0.457592097737714,-0.622130792236125,-0.883817403080644,-0.88311013033652,-0.671298242383763
0,-0.96481771417926,-0.0740801032606898,-0.45878939267602,-0.623977637674146,-0.860446917234301,-0.872657839320166,-0.670994643680679
0,-0.981336070544925,-0.0738480368336677,-0.447051181542917,-0.623167236651269,-0.86666909864306,-0.866123426364772,-0.672056687649262
0,-0.980596659147058,-0.074078770597266,-0.442886037141453,-0.632900489947894,-0.876009515605437,-0.868155816873978,-0.672152031886442
0,-0.979251704526249,-0.0726621103773675,-0.440595100914284,-0.618828125531082,-0.876066657570262,-0.868228700440547,-0.673326566514287
0,-0.97714126533555,-0.072376830743662,-0.44925306128571,-0.618494757159057,-0.890410040305403,-0.850270885687742,-0.673351740488678
0,-0.972925895730872,-0.072549679619367,-0.449728950882787,-0.621713436497174,-0.889185810011693,-0.845955561827584,-0.674648182004296
0,-0.976020214724806,-0.0745222853351069,-0.445058679182721,-0.622092940327666,-0.89332886707119,-0.844194607116069,-0.674132034221371
0,-0.980314121134044,-0.0746600651587304,-0.436039488559461,-0.627155778865425,-0.898607429347844,-0.846608273557493,-0.673466538398334
0,-0.983149261890463,-0.0738612719765464,-0.434811414347551,-0.635446423830997,-0.902844498284831,-0.849142024730694,-0.672282317831733
0,-0.981287695910221,-0.0740708955280884,-0.42889677480185,-0.635215447425808,-0.901392333308252,-0.844527692604092,-0.672703999352994
0,-0.979427605121249,-0.0731162004987799,-0.423273215713454,-0.629149331038984,-0.895618110814327,-0.846582931744174,-0.672315633351606
0,-0.980878910797703,-0.0737938959917439,-0.421202488285433,-0.629584862669316,-0.888710830185598,-0.841727155576035,-0.674126319456748
0,-0.968424286824367,-0.0723611528667796,-0.432009228873812,-0.613008612594456,-0.890789666250581,-0.840406511264153,-0.672148940634623
0,-0.975291011455057,-0.0735732514951277,-0.442794559709094,-0.608296745718172,-0.878517872722421,-0.839086703355454,-0.668212056031988
0,-0.976937264637307,-0.0721112198420071,-0.424747099466791,-0.604923476829901,-0.880440424291848,-0.813953200020259,-0.669733007526469
0,-0.994471366965097,-0.0691845284313066,-0.425577635477333,-0.606332837005074,-0.895724590638936,-0.815985712931455,-0.668409607721087
0,-0.989549227255982,-0.0710835990530761,-0.429104337070153,-0.611926647160082,-0.896571149989243,-0.816755496485133,-0.671821078331878
0,-0.986392548875515,-0.0709356817871376,-0.424348073343152,-0.616714646355182,-0.894279906503463,-0.8262739962881,-0.671827293927281
0,-0.983825404262118,-0.0691075119726903,-0.425859039667998,-0.625784179054362,-0.910493112388153,-0.820444670770451,-0.669346140140599
0,-0.973727218372731,-0.0681518912560148,-0.429030874986438,-0.630302892953853,-0.904640454920107,-0.822344850478189,-0.667278121005135
0,-0.972462070725436,-0.0683668492429472,-0.43143515274219,-0.636386913945601,-0.909437889366522,-0.832153322503276,-0.666824938310233
0,-0.9728908911103,-0.0652483728246657,-0.430666080961962,-0.631822084565275,-0.901879877882851,-0.835679371426354,-0.665012341001234
0,-0.968510957816024,-0.0659166710080187,-0.434240177496869,-0.629011991965441,-0.911522229024782,-0.835326879329969,-0.660690373621738
0,-0.977886572118727,-0.0616132146062417,-0.422226348773797,-0.629193429896974,-0.901535229725399,-0.851088477447053,-0.658758392188937
0,-0.992244769618842,-0.062764809646421,-0.423258508556615,-0.633212176038025,-0.91026581965396,-0.867160972742645,-0.659331643026156
0,-0.997025249463341,-0.0663783137797046,-0.427847331865154,-0.632282549232325,-0.903656240265429,-0.859967157024153,-0.660086065271325
0,-1.0133206158335,-0.0661955550286341,-0.4410775191306,-0.638199384383176,-0.901064582901704,-0.844948252696117,-0.663093324768354
0,-1.0133309295844,-0.0642167763962367,-0.44604610362552,-0.631504471450697,-0.909337904154948,-0.846451863873859,-0.660650334150593
0,-1.00232278041218,-0.0666203174710477,-0.447380568497872,-0.648886067991138,-0.914983680880331,-0.834977612512111,-0.661266761921077
0,-0.99786615694988,-0.071756287992574,-0.448803547496485,-0.644284057497948,-0.906501187830634,-0.835168728731658,-0.662706704546232
0,-0.993437292695861,-0.0731289257758855,-0.443476216513435,-0.64304158041325,-0.8962028599567,-0.820299267251084,-0.662637439810435
0,-0.996298624046542,-0.0745643030617,-0.458718313660166,-0.645771146197466,-0.910285425764931,-0.82156413497737,-0.667477101867575
0,-0.998198503011522,-0.0718626912502228,-0.464780407520566,-0.663002364738011,-0.911895512494915,-0.835697224551419,-0.669459410702012
0,-0.987583603041241,-0.0680579873112607,-0.476343671089647,-0.653044425261181,-0.929562787443668,-0.864160376336462,-0.66711314206812
0,-0.988208882064573,-0.0656143776524219,-0.478512957503048,-0.67088469143157,-0.939961548002218,-0.838997627758238,-0.669350501407055
0,-0.997614563037541,-0.0678596761992594,-0.471235235381121,-0.668770356869662,-0.944119905292059,-0.844823712842236,-0.669835767177479
0,-0.995148635809416,-0.063286279604496,-0.466045375746687,-0.670078449501621,-0.939312909265677,-0.836156306956324,-0.670380223948734
0,-1.00083121006991,-0.0620989275614365,-0.469364915351856,-0.665491286055513,-0.927754368650695,-0.834116898272725,-0.672216015382632
0,-1.00356185216155,-0.0617071646031288,-0.464864202849133,-0.662007156697564,-0.943026137362136,-0.834934800197477,-0.671161670954828
0,-1.00022221339562,-0.0573205611409807,-0.470454380647696,-0.663041951733291,-0.932259450459587,-0.833697063744946,-0.672441602337575
0,-1.00948258864323,-0.0568433300738529,-0.472637510476371,-0.658223746800238,-0.921670180432866,-0.833737090018016,-0.671590438328213
0,-1.00500537631633,-0.0591313113130051,-0.467483477991364,-0.679821663756929,-0.930719571069254,-0.821541014476165,-0.669810363146904
0,-0.990581448331606,-0.0583626953570615,-0.463286684905963,-0.680768335822741,-0.945199111297047,-0.844083928293753,-0.670000781292416
0,-0.987445643652908,-0.0530582551201317,-0.459707531185652,-0.69235960416821,-0.949792402127817,-0.86066048445992,-0.672311141367108
0,-0.995772522234158,-0.0515116365163408,-0.476936155276666,-0.69031649485127,-0.946104896349277,-0.864879510060303,-0.672510929580891
0,-1.05166097418702,-0.0464595705911872,-0.461467743266812,-0.709173703897421,-0.93881964566096,-0.882178348670786,-0.676265088175285
0,-1.02553341904988,-0.0430491463045315,-0.436353063692865,-0.728976053342384,-0.98907237879101,-0.860728394904344,-0.680946575068798
0,-1.0083162438795,-0.0506234321769308,-0.460881334894929,-0.757559427501424,-1.03479949709484,-0.822653272506058,-0.674672730513831
0,-1.02059038880607,-0.0650278351194258,-0.477365179528836,-0.723922412782868,-1.04727182340313,-0.842102765811786,-0.668606061549508
0,-1.01563351381669,-0.0624940089827385,-0.449095641611036,-0.73954482515686,-1.05088547572019,-0.837959211864113,-0.664108391266112
0,-0.997003919550558,-0.0594677670825515,-0.437708792987043,-0.713038993558453,-1.03921989177439,-0.90130598362271,-0.666723489142373
0,-0.991046519104861,-0.0630574803742076,-0.434780844644142,-0.710823907917859,-1.02980882189397,-0.896436831996662,-0.667996753582005
0,-0.970573884938751,-0.0684220435375231,-0.451044022845313,-0.684928369058453,-0.996133217082862,-0.892179465908879,-0.664389047519475
0,-0.933942420232969,-0.076637687139658,-0.442643738389063,-0.690795449291717,-0.945153844464651,-0.89931683362298,-0.661669287872592
0,-0.98028080813909,-0.0714545374279275,-0.420878239981503,-0.674388981995333,-0.895339370915111,-0.954140659758184,-0.666753888299658
0,-0.95730152084491,-0.0808448533389339,-0.405170724512011,-0.635973573725683,-0.883308308640334,-0.954339139119489,-0.661072557144149
0,-0.937859102552287,-0.0729337089457191,-0.403250906842855,-0.684209829004314,-0.90961687247184,-0.948266175782094,-0.654188889096147
0,-0.947876305224794,-0.0684732733577036,-0.397953708243024,-0.717813957589685,-0.937386143026312,-0.994926519738168,-0.64890285591944
0,-0.956387906023488,-0.068801665559134,-0.41624494823074,-0.693961442466422,-0.917776723548521,-0.995175326042879,-0.648213959332366
0,-0.969985281704473,-0.0620170906357918,-0.395717856165682,-0.702301163163857,-0.937512989569349,-0.984409488833161,-0.652563695348515
0,-0.974479440391077,-0.0614971559806448,-0.42342388963617,-0.699665172166344,-0.929689324236949,-0.963751554214925,-0.65362387194255
0,-0.981980945222908,-0.0627414282807227,-0.417845063911463,-0.695942331717979,-0.94427954065099,-0.944179314197523,-0.65021105305539
0,-0.968354431251453,-0.0558700301673767,-0.419576909627311,-0.690702762455716,-0.956965908219586,-0.928222829691902,-0.649921226270592
0,-0.961974303266215,-0.0518218744010826,-0.4216298193349,-0.701363480051471,-0.977018013126818,-0.920863870398343,-0.64830659362807
0,-0.935793492613379,-0.0563755679054933,-0.414961892345337,-0.685487288446739,-0.959593135232417,-0.916307672569876,-0.642376782236259
0,-0.928500579879042,-0.0509635612135445,-0.411787423696733,-0.669500902013656,-0.964462427438814,-0.906903924159404,-0.633122014570381
0,-0.931613527060369,-0.0545243954603099,-0.406947612970259,-0.682228191386147,-1.0044515520083,-0.90513904650286,-0.63379675477914
0,-0.946521029954332,-0.0562619860018171,-0.396580171327448,-0.708010377460017,-1.0119024070398,-0.91717621750178,-0.630217058338751
0,-0.943549185663692,-0.0601036877830293,-0.403328901612827,-0.717041616986032,-1.01654262225509,-0.928268495943098,-0.630736381960781
0,-0.942535372339248,-0.0601241714764837,-0.409580844006134,-0.706871356032644,-1.01233772350289,-0.935973730046554,-0.630928983356589
0,-0.941065573080143,-0.0618906607964069,-0.401359970001495,-0.703415775351674,-1.00179409051365,-0.937387461653688,-0.629241119757734
0,-0.950745579014647,-0.0615131847509253,-0.402035382357124,-0.710649718014443,-1.00249894626573,-0.933663230822942,-0.628496195006304
0,-0.955728717243848,-0.0642950803056485,-0.397414361912679,-0.71229341047083,-0.997492118832664,-0.943561456007803,-0.633230496368583
0,-0.960905074135866,-0.0647674208538906,-0.400994844967615,-0.706010784113143,-1.01031790455016,-0.943804576626457,-0.634975990390317
0,-0.95164875408797,-0.0603157394187237,-0.394418229482345,-0.718577594830552,-1.01850234245654,-0.934294600289163,-0.632786345140518
0,-0.951607371313794,-0.0575091057409578,-0.398627781526822,-0.702464182567347,-1.01369199670535,-0.953810436441248,-0.633425519808857
0,-0.963745750394883,-0.0540388263674872,-0.385018363360506,-0.720762277391956,-1.00255554304831,-0.968172788515927,-0.632447321802001
0,-0.989676433620301,-0.0564218902169758,-0.391769906686395,-0.74253636005238,-1.00814608764035,-0.992586418869362,-0.634009116517332
0,-1.01712857771165,-0.082563241391264,-0.423463551465657,-0.741593440630352,-1.06527195671725,-1.04866446180309,-0.649627179213306
0,-0.994997432310535,-0.0865860560083803,-0.435419757391183,-0.741850792135372,-1.04559533381529,-0.996199614792573,-0.650217496664592
0,-0.923514889681385,-0.0732297302869635,-0.435644089246574,-0.711639775667126,-1.02102343493576,-1.00784521883523,-0.639831574360746
0,-0.877822269745461,-0.0621854720023584,-0.384062867689119,-0.623629402719282,-0.923188973819838,-0.949673289935972,-0.628803483581009
0,-0.941958122280846,-0.0814097629368626,-0.358299467844657,-0.711971198428364,-1.04115603518541,-0.981252693776642,-0.648913132660479
0,-0.94415943291477,-0.0781911296383025,-0.395910847480998,-0.805990058203329,-1.05728985488507,-0.940537181768706,-0.645713196670411
0,-0.92231596071534,-0.0841429884861472,-0.525156467506194,-0.790787567587653,-1.27394233742982,-0.996488697032639,-0.645223281677312
0,-0.908473757824906,-0.091136373121563,-0.44210151892231,-0.834616852455606,-1.16324501376718,-1.0048809625842,-0.646577203009071
0,-0.84520346440632,-0.0933056013827074,-0.389564359411457,-0.769840994755237,-1.09813711095153,-1.02925353261109,-0.634925275634797
0,-0.959640818263808,-0.104196028087707,-0.48266615839415,-0.764542321982154,-1.0582512910607,-0.947389251681035,-0.671588551438348
0,-0.846205722384733,-0.182174593442779,-0.431037331217264,-0.786788567512916,-0.998751012965029,-0.989799713313875,-0.712953373921805
0,-0.774392630884749,-0.215873182832724,-0.523333289640127,-0.801858608252597,-1.09769524291649,-1.03117700441436,-0.737671657571399
0,-0.844221937522259,-0.179102470303071,-0.597825779730879,-0.925705429995738,-1.16418557113178,-1.10222478776049,-0.714187867594687
0,-0.873582499297397,-0.186029812079539,-0.54689383828234,-0.890377230867935,-1.05097017035379,-1.10428186494604,-0.744895479188268
0,-0.856195655785695,-0.240898684793144,-0.528913957950422,-0.871857273917844,-1.14676845828735,-1.15537345591082,-0.717613726758119
0,-0.920285566985367,-0.207020924238147,-0.439651103312931,-0.884876436444359,-1.12724728347849,-1.00530879366595,-0.709340896537969
0,-1.00070335711138,-0.252215986685124,-0.470206432765061,-0.859638989988161,-1.13367809463221,-1.0806898402666,-0.707609639984893
0,-1.12835474599336,-0.290232510457186,-0.470041790246175,-0.933147431218599,-1.16840265119785,-0.889848183237534,-0.762742887491935
0,-1.30745021852025,-0.330922979602539,-0.349738185658234,-0.91505742637899,-1.22347515644602,-1.04247736527995,-0.834392051365891
0,-1.37933246360094,-0.423356327848645,-0.297125627413001,-1.12951358644938,-1.61108796111444,-1.19467637376604,-0.978510031138871
0,-1.10845455302378,-0.474681781779896,-0.383358794190057,-0.585903293014377,-0.863952568841009,-1.21085294920378,-1.04391822994916
0,-1.05871393142797,-0.243489780363293,-0.173016118366538,-0.967801974627976,-1.18317568023797,-1.07587997550956,-0.851252511762265
0,-1.07790551414855,-0.320520394990692,-0.499686975783614,-0.815436086813343,-0.809710515581861,-1.1998013700501,-0.934155660114037
0,-0.882977241933894,-0.219556161966118,-0.299888261464414,-0.994145139003505,-1.60078077535875,-1.43123313691285,-0.886400039696754
0,-1.02513296360354,-0.280553993797879,-0.511444895021482,-0.886244028475107,-1.53658145492251,-1.13188241700314,-0.904597503641746
0,-1.20544921925595,-0.353742179872373,-0.630926769551325,-0.951098987040558,-1.26052137931751,-1.36340364981465,-0.934493725199682
0,-0.859951600957069,-0.282122268305752,-0.697218475608107,-1.02785589796992,-1.62429787527766,-1.41241200587886,-1.01828729464294
