"Placebo","Bromocriptine","Cabergoline","Pramipexole","Ropinirole"
0,-0.986090354223114,-1.11987338675821,-2.01166209541214,-1.09251381467844
0,-1.11664568541978,-1.60455859095026,-1.73460356564973,-0.34068149602294
0,-0.698156276342394,-1.39566910791684,-2.04258062773434,-0.871846502846748
0,-0.449167985885957,-0.791439486126858,-1.85942338008726,-0.624440698601934
0,0.185769289668002,-0.161888741833202,-1.36066894298626,-0.258276500558729
0,-0.669691584546099,-0.437351945017271,-1.70801431881011,-0.730540052540951
0,-0.746562999554381,-1.01639561516992,-1.22336232060556,-0.578415741946458
0,-0.407207619788086,-0.702924585035274,-1.16175052687389,-1.14861286759818
0,-0.525479726413476,-0.907144776289404,-1.24254680662579,-0.552866603534977
0,-0.704484918175507,-1.22916323709903,-2.41684868093974,-0.446719257361095
0,-0.69152938382269,-1.13893663435973,-1.90939652779054,-1.06598542924703
0,-0.41114029708694,-0.776721139949474,-1.74638761698404,0.0311621127303756
0,-0.155690945315815,-0.774187857336697,-2.16663224362094,-0.40231156069711
0,0.148305700595089,-0.162005745677906,-2.21228068125359,0.127382956721979
0,0.0520396340186752,0.0188595923561934,-2.08883533645894,-0.00918447378138648
0,0.320347066016739,0.0816640833630198,-2.11339177258085,-0.0365013311131764
0,0.0672980263694029,-0.247089395444284,-1.12139502786888,-0.177291250896526
0,-0.500658621487787,-0.658025810616983,-1.84333909675931,-0.326201062439639
0,-0.547460272906484,-0.784412186192137,-1.92687444053571,-0.196003147603465
0,-0.530807012447691,-1.02153230031891,-1.87543456862388,-0.175670124196228
0,-0.723866549916812,-1.03174662995082,-1.93824716597525,-0.421056647343516
0,-0.717942669706286,-1.22046068215252,-2.06936470639443,-0.501050731985822
0,-0.745238015606211,-0.811284226260901,-1.90494915882347,-0.630584688791117
0,-0.294622873093872,-0.258148867112256,-1.91656106984883,-0.386240539388662
0,-0.301479403531574,-0.586188885993588,-2.25334795485245,-0.88130917821403
0,-0.148603925427725,-0.422536029447971,-1.79437032091962,-0.563040199832982
0,-0.426437068368099,-1.05220540880922,-1.73292927615834,-0.21292107606763
0,-0.649482919563961,-0.785838249533883,-2.23774355324882,-0.386624022485107
0,-0.554487199743149,-0.610716173883111,-2.05597816646858,-0.730738496419342
0,-0.632784009802129,-0.666381350897068,-2.48967768556487,-0.561410287046757
0,-0.840552873168471,-1.33377586852069,-1.73300545470308,-1.17330837319182
0,-0.697636022988687,-0.737926391970305,-1.79735733534536,-0.622782294657956
0,-0.20622822344387,-0.678571670123744,-2.134665555089,-0.332967139892963
0,-0.113546175382257,-0.126784710542041,-1.76796984783315,-0.233731934300053
0,-0.630152463689988,-0.584552270920561,-2.59054579813127,-0.739666085804128
0,-0.380831582553077,-0.854495363398435,-2.51885425092525,-0.179516435826501
0,-0.482204953576209,-0.424918487455383,-1.78906428331805,-0.0918229311437916
0,-0.528866564504316,-0.771038387981152,-2.02908268423516,-0.155563610844953
0,-0.716958009157918,-1.3348770320251,-1.88002504726448,-0.572509536032629
0,-0.495658478725085,-1.12314748653423,-1.931646826659,-0.610799097647948
0,-0.151698712262695,-0.835031195304028,-2.11108344037729,-0.251290555359099
0,-0.592959299806536,-0.733113243677245,-1.99867671719501,-0.639232061982205
0,-0.875669183610765,-1.10420506690989,-1.96814780505002,-1.04959948705681
0,-1.21570555027747,-1.48911424096882,-1.5635746178482,-1.0433160558749
0,-0.950726512237832,-1.27374819096309,-1.7675981176711,-1.15142761210636
0,-0.906159194885333,-1.19050391425349,-1.79446452647944,-0.626876039839193
0,-1.0169236392845,-1.2175021054796,-2.16207907815358,-0.825375257116268
0,-0.954894254672553,-1.11235573799647,-2.08864819183623,-0.536840080529161
0,-0.690652908489915,-0.872853111595825,-2.18101759243411,-0.71691543398767
0,-0.337620063258543,-0.611746423991481,-1.87062317821602,-1.02379054982743
0,-0.361103977879819,-0.5946232032212,-1.52058930513522,-0.0688295583076874
0,-0.742617477569627,-1.01628755142935,-2.05935872565317,-0.373657599763496
0,-0.425101605438227,-0.627929050498089,-1.99238081571993,-0.731021210836992
0,-0.372892770147348,-0.943093144248884,-1.1160947216565,-0.791091993208215
0,-0.40649547622082,-0.582788978135821,-1.92701424661272,-0.559856410400148
0,-0.175425513501123,-0.687012765927632,-1.74321864257325,-0.301771427879943
0,0.0243036564582805,-0.177523992395227,-1.41731417823832,-0.190000673277845
0,-0.853949018907367,-0.602458794137191,-1.7261087231932,-0.641772203003753
0,-0.534492242074949,-0.693533468084561,-1.84451135600961,-0.457561980697996
0,-0.687356546665104,-0.890390662059459,-1.28591864685722,-0.570540481081251
0,-0.697765179821046,-0.655663179546507,-2.1394948864293,-0.773602697181861
0,-0.981182096980846,-0.859770632716937,-1.52478378894172,-0.686118366896569
0,-0.516944077162123,-1.2240194977246,-1.90192895776884,-0.409753931041228
0,-0.345212360526956,-0.526291253628851,-2.18866858947288,-0.0204366432964106
0,-0.415891635676355,-0.82448467072938,-2.53302627052186,-0.31121298604868
0,-0.33920266033059,-0.842797061721732,-1.42164192738215,0.0886500510737477
0,-0.567483796547094,-0.557491701135149,-2.2455966660258,-0.346012612226445
0,-1.01207364449404,-1.28653452336119,-2.7298856617481,-0.920124004938835
0,-0.828619430760601,-1.04939969127652,-2.25683739794026,-1.08410852916264
0,-0.758210009152968,-1.07885620092753,-1.61682098342239,-0.960155228884642
0,-0.908600872248838,-1.07298035696772,-2.55136331114382,-0.584004126483057
0,-0.556211234826387,-0.88766380093387,-1.5975608076784,-0.974079482782243
0,-0.922939655305249,-1.28334340034916,-1.1934365828056,-0.622054752545542
0,-0.885100364257674,-1.37628211889811,-1.80898381270703,-0.788330094964936
0,-0.357487933542321,-0.912385009083618,-2.08581245756124,-0.496204410397197
0,0.00285131579866155,-0.443287020285634,-2.38267490868386,-0.188091808170556
0,0.129583295091606,-0.249369826793202,-1.98120763813142,0.456704957152602
0,-0.213177313290738,-0.694359564795491,-1.34488659812438,0.622182070377166
0,-0.41763239010541,-0.512084238055275,-1.72544648888186,0.1253030223996
0,-0.4223739765539,-0.303120016468675,-1.59924014324691,-0.0618891857857876
0,-0.476299485281688,-0.858872158800844,-1.66782000693411,-0.430331280500209
0,-0.717324270261413,-1.06403840318707,-1.98717977837483,-0.674493302816603
0,-0.881548274610029,-1.33479697920495,-1.96099061931035,-0.54407838753247
0,-0.544474969114168,-0.631776660608829,-1.8140926785986,-0.130301871643435
0,-0.346439545692196,-0.642388364300459,-2.15545216059334,-0.339353896552757
0,-0.520268818411204,-1.04316770267931,-1.75888672728343,-0.115171244051948
0,-0.637880658732773,-0.989493750386636,-2.23339846026263,0.264445442109299
0,-0.394106605350973,-1.00459513126032,-1.2546175059437,0.0452333364681744
0,-0.18268468397251,-0.269533490573337,-1.76029789270836,-0.305580535868922
0,-0.0251458096075754,-0.272988756704865,-1.53946213463043,-0.481233568098676
0,-0.060168082318294,-0.451736435987394,-2.32680064165991,-0.181051756489775
0,0.383797659425409,-0.00814496619195743,-2.11184890213571,0.312130392098028
0,0.284943494752263,0.351795361577257,-1.7331450757299,0.0571056861795789
0,-0.302246496864869,-0.618740104483879,-2.16216927171643,-0.390536169581396
0,-0.3000949445031,-0.74641933958282,-2.11144610602678,-0.223386145187874
0,-0.278330269984907,-0.758486089535216,-1.65397611593281,-0.124182950045065
0,-0.666141729434396,-1.18876179676015,-2.38177708243876,0.126296351635998
0,-0.805927730997234,-1.01497518160607,-1.30390713304647,-0.504110376591903
0,-0.998706621554447,-1.54456426672792,-2.20324830978896,-0.624842264993762
0,-0.912898931058445,-1.00823508138992,-2.11740180024967,-0.717038565449145
0,-0.938316768057378,-1.21897206424259,-2.39000972901015,-0.56481388441494
0,-1.03086052420014,-1.43642058992952,-1.90966951635645,-0.717067351103836
0,-0.78582009626901,-0.850277022331372,-2.25017250345215,-1.09336826233303
0,-1.0118225632304,-1.10363480578624,-2.06675192165699,-1.14019044296035
0,-0.325948380987568,-0.613297665929925,-1.45516010548178,-0.446129636106055
0,0.0780665128193739,-0.0610688122885779,-1.93655859994318,-0.104057855653647
0,-0.317252085051676,-0.75818493134549,-2.19709668672535,-0.0485076399250258
0,-0.122859288581072,-0.601929793706676,-1.14171042564739,-0.112857426563997
0,0.24132033883149,-0.718783445847713,-1.61430496396392,0.149836791641961
0,-0.172856083038314,-0.136745451749227,-2.42886947867245,-0.91093145136907
0,-0.254730608950326,-0.423254655079218,-1.41244111124589,-0.125349617663812
0,-0.41170307972295,-0.169213928555817,-1.96155902418638,-0.32006710377762
0,-0.696495860511221,-0.86894642855701,-1.78090152974593,-0.496806117167055
0,-0.647218713060892,-1.05584000187293,-2.0784823378558,-0.342716755753236
0,-0.171824759291557,-0.559057555536573,-1.65450468724112,-0.374997677955398
0,-0.377094013847969,-1.03747075653597,-1.46683114785058,-0.348840064874593
0,-0.355457796626674,-0.834663067998547,-1.23925396321589,-0.491746193913087
0,-0.0730609221669704,-0.405820916463693,-2.02672362380691,0.0741581355348697
0,-0.387783873117373,-0.613027918402479,-1.49052914765573,-0.677361218486906
0,-0.214061280848097,-0.448469743522216,-1.93406660574966,-0.176920258883783
0,0.0655845521777246,-0.388158953833932,-1.83941519830062,0.00599733833782112
0,-0.336296964988738,-0.684396341070922,-1.8842171792778,-0.341989625844513
0,-0.705900819368067,-1.00318907300857,-1.68155695740838,-0.376817158206983
0,0.0962591377370945,-0.519973100181221,-2.30192337009225,-0.122116764462375
0,-0.107348058623906,-0.284742346637597,-1.75732348759194,0.157822028187489
0,-0.505271250628275,-0.179082630288518,-1.90389227980369,0.0548359564302255
0,-0.194072082048777,-0.488315978654339,-1.52412001588559,0.0660558637893632
0,0.0309105826837195,-0.347176220059896,-2.24452972336531,0.208067430944442
0,-0.219118822360824,-0.43376379807382,-1.58662101240967,0.156609736026791
0,-0.143390549309149,-0.44505990813207,-2.10179128293099,-0.0993730144833325
0,0.0323663591334462,-0.354706130076622,-1.54196643502727,0.0233792501494223
0,-0.214208107884772,-0.354604775743785,-2.10790708578418,-0.374761633947164
0,0.105010801174229,0.0410883511661516,-1.82354117019804,-0.476518345633726
0,0.19890408911691,0.00734082241582901,-1.40624234525204,-0.383819234542972
0,0.0130029886139462,-0.363927780283879,-2.03040481897395,-0.577326545687422
0,-0.0859275250841138,-0.443898538040369,-1.6720119446194,-0.075995969399856
0,-0.404590881755726,-0.298359893024233,-2.1635401092184,0.499843956931581
0,-0.0648426196086876,-0.292933357648729,-1.7202819684026,-0.365541469338989
0,-0.221278285715815,-0.716377915182794,-1.69833482216095,-0.320555989292091
0,-0.143021500391939,-0.699491611313295,-1.51022796871309,-0.462237047559823
0,-0.153151184904658,-0.27822554042894,-2.34467376314341,0.0478069319936164
0,-0.417283937931091,-0.632246182551202,-1.80628341938602,-0.32471799919012
0,-0.354268788103612,-0.568434025890188,-2.21233838107741,-0.108019154870239
0,-0.533410228641595,-0.691187676593882,-1.69339845254787,-0.0488231422270351
0,-0.358482197423388,-0.512146673780631,-1.70803010513007,-0.239377263498681
0,-0.426996436239063,-0.845505778350864,-1.9642356037759,-0.228511718682462
0,-0.714923407299134,-1.08375397370919,-1.34607383462392,-0.749818125995376
0,-0.641287155225826,-0.575321757945735,-1.79697470219285,-0.522578980772625
0,-0.43440425948979,-0.641208190559442,-1.7059007419085,-0.420847285796284
0,-0.242934102787697,-0.793484446615367,-1.65546973685021,-0.397278846740805
0,-0.263358602261042,-0.626926825989243,-2.05484232703537,-0.102944625711718
0,-0.0699077886452853,-0.25109767676981,-1.42851993752988,-0.00684532017725896
0,-0.132667946244787,0.00240417776492259,-1.10856584853657,-0.0249647359307369
0,-0.232370366889372,-0.428511750663017,-1.23316411247123,0.794517860389051
0,-0.357311207100095,-0.562941784746759,-1.32993644158245,-0.486934250323256
0,-0.420565770018282,-0.856681117194519,-1.20172636825272,-0.397462510482987
0,-0.376689248130208,-0.600423065745951,-1.79741099570016,-0.488331335324028
0,-0.452690574483337,-0.696608041963928,-1.88687450798727,-0.831648121482817
0,-0.473149166231588,-0.723498191439846,-2.15544042089749,-0.741465099942686
0,-0.671948732105518,-0.894665243381392,-1.52696126106413,-0.413302971250882
0,-0.258423407857741,-0.68839949989966,-1.36678935848835,-0.421180738749616
0,-0.436636791102802,-0.442771609023015,-1.77903469964136,-0.442768676704422
0,-0.369662268808556,-0.81959090586706,-1.57636529099918,-0.17644607774958
0,-0.442911581723051,-0.597185602399482,-1.818591528687,-0.535402827281214
0,-0.588936977806067,-0.642416315769753,-1.64297204364453,-0.934117942438447
0,-0.790319413725872,-1.15659288339079,-1.77648280266226,-1.01653897951824
0,-0.394734090013006,-0.668387042247848,-1.65966052878424,-0.802758306449465
0,-0.474029522150411,-0.741851190603675,-1.7774654767851,-0.699494518432267
0,-0.530920200912521,-0.757474713599972,-1.59375212224178,-0.777791231539021
0,-0.390403118980777,-0.892381667548454,-1.59007563085553,-0.379664310808297
0,-0.00933041594856837,-0.48010570311801,-1.91101537322718,-0.0502084774607954
0,-0.0514745767411614,-0.367261585194833,-1.3547131065264,0.483223369733717
0,-0.507318152055498,-0.845115693984493,-2.21799257315072,-0.0185572084583426
0,-0.178330756400517,-0.492468404097916,-2.28427221866476,0.14153580122045
0,-0.195037552276657,-0.410819293408856,-1.9421209239822,0.214414725036343
0,-0.200678546882239,-0.411605917884184,-1.60268607056791,-0.300430406526186
0,-0.331223050717265,-0.296074877384813,-1.70080267573654,-0.456552790112184
0,-0.563053514539672,-0.887730358506488,-1.63231160089719,-0.68458285209286
0,-0.632403904902022,-1.0345735165403,-1.67801216735951,-0.425119150287641
0,-0.179781079888915,-0.249154501614564,-1.74880047321905,0.175609512357159
0,-0.423394490099813,-0.639952369336693,-2.13761521211773,-0.352480188899227
0,-0.302708115235592,-0.753130605438207,-1.86519982879726,-0.523556229554381
0,-0.0621477201308722,-0.293498371465423,-2.16779206127773,-0.17763581076563
0,-0.086557497467838,-0.302752870605824,-1.87313236484109,-0.20835701475435
0,0.469924729586427,0.200970640260605,-1.53341402143846,-0.4020399283331
0,0.313538767424601,0.0220796675054346,-1.70530106725528,-0.384544229049192
0,0.432843391727845,0.459081336294897,-1.92144108368126,0.0112943972197699
0,0.687480146375583,0.361774186209143,-1.36000126441932,0.451687031200517
0,0.68872026724797,0.634224306647894,-1.90960275936623,0.743599745428965
0,0.341530821546143,0.502623754700092,-1.87982275295162,0.591224309615349
0,-0.171263701609088,-0.479662653341125,-1.43389539718572,0.0257859071999267
0,-0.361565338239163,-0.880809172958721,-1.7934387860748,-0.540805576723025
0,-0.534418493703383,-0.639996269607796,-2.12656841415461,-0.572179241750778
0,-1.22769872941088,-1.3131806974196,-2.42893702875953,-0.677931398298527
0,-1.46146141741365,-1.58047508693055,-1.59179191415112,-1.38532832880135
0,-1.41966080783555,-1.91659310367046,-1.88049264711955,-0.936964837501581
0,-1.00658268426566,-1.71838500274753,-2.08949007213722,-0.79747928348295
0,-1.1110225181581,-1.45051793643041,-2.16051420050437,-0.676534620806144
0,-1.27349581975247,-1.36065471945425,-1.65472085208553,-0.977170570257492
0,-0.772345624389542,-1.31565128120479,-1.7270993621847,-0.927976403821731
0,-1.22331423100052,-1.50480040618491,-1.90618308860784,-1.09479262495043
0,-0.963486715077447,-1.48410413152295,-1.56487982702284,-1.15043887077519
0,-1.08383836374863,-1.20666626985882,-1.80066415166993,-0.451752963961437
0,-0.997775521742436,-1.27292099350639,-2.04388625768064,-0.157514140950387
0,-0.973890014924285,-1.26210650254758,-1.87895584583608,-1.15054182483661
0,-0.740487139792505,-1.08064047937982,-1.87322713230628,-0.51203555630685
0,-0.32420333330939,-0.718335460755698,-1.85404689320859,0.0598197218295334
0,-0.28058954989137,-0.661089866966702,-1.34237844309211,0.359035358583222
0,-0.320401584558104,-0.641684935738539,-1.28283622205699,0.0751654757196643
0,-0.289568211217775,-0.742521955466278,-1.3283203225427,0.0194053122468619
0,-0.0489742851619809,-0.275939640697357,-1.70241105556039,0.130360400036836
0,-0.089251329066443,-0.371248662084528,-1.54920110353864,-0.347297915518045
0,-0.597999189914563,-0.985343032520614,-1.12773164657537,-0.485744947040704
0,-0.369343956335881,-0.796216298292085,-2.06167249148816,-0.403219977307015
0,-0.72213437387703,-1.04343557662025,-1.70949371702911,-0.25421162908422
0,-0.434752449094615,-0.941253261058834,-1.89863227235647,-0.253705684154952
0,-0.243678984313901,-0.592499722580471,-2.41382693777802,-0.275211224257296
0,-0.453206151582639,-0.667769058421567,-2.13821518551076,-0.534638889756397
0,-0.52555934695779,-0.827172716399829,-2.48139109158266,-0.249552711306791
0,-0.697785357722421,-1.11038936790683,-1.77818819907981,0.17227018960268
0,-0.70499119561668,-0.60859454328274,-1.69812365633122,-0.335053507447664
0,-0.9769122029715,-1.38390386635924,-1.54278121560808,-0.765750202784126
0,-1.00018678377343,-0.993967563313253,-1.52708490588735,-0.727630577798583
0,-0.975000587257646,-1.33901692206286,-1.4743296421769,-0.840596758917827
0,-0.875116514046771,-1.35229322714261,-1.98953183211748,-0.852765513100143
0,-0.593863723008338,-0.821770704150198,-1.84192016702666,-0.727891068521155
0,-0.562311408320205,-0.77464314716222,-1.69327087691206,-0.815025970002512
0,-0.693797781505424,-0.713371157013215,-1.70941652331416,-0.413553937239701
0,-0.780774789784656,-1.15865344621796,-1.69201993303083,-1.14575583930952
0,-0.733986263733726,-1.35700904374922,-2.11703637919782,-1.00645355734793
0,-0.582451172949997,-0.949668977651046,-2.09638932245324,-0.798908045131609
0,-0.740681950917645,-1.01347002224686,-2.01819178527395,-0.52520915886928
0,-1.08183601829382,-1.29997091993749,-2.28842438967674,-0.315892566920695
0,-0.833928181873596,-1.24756174179104,-1.61799706349069,-0.625061941018346
0,-0.394755004033044,-0.706318270049705,-1.57723827590879,-0.737166006163444
0,-0.753621887595147,-1.07201630637169,-1.81581915189093,-0.536590837089778
0,0.113933292352589,-0.273840039574365,-2.0118246977112,-0.101926365463138
0,0.106447664370206,-0.0894080015348744,-1.91650825720041,-0.38549603809843
0,0.0758099884726098,0.0228446075291835,-2.067143949598,-0.0671713223827102
0,0.212236991292051,0.164690303107947,-2.07590921141928,0.309832899525153
0,-0.0215588491017648,-0.085947981002063,-1.78182409444179,0.267327935213334
0,0.0343443371264479,-0.0798773234389362,-1.46053042303807,-0.150484430265803
0,0.0678247714144152,-0.270126179962524,-1.69306676319157,-0.30751275114831
0,-0.01535920717398,-0.228212276329243,-1.50554296269396,-0.350423850813636
0,-0.638402559703709,-0.658295042488323,-1.12057201587622,-0.349735943851057
0,-0.596942620654587,-0.646393131687952,-2.10821470188179,0.0512202882683312
0,-0.410414564230877,-0.769176354175306,-1.78457666401993,-0.362616019732824
0,-0.578806019112148,-0.73194123667323,-1.9658928303892,-0.478417852646697
0,-0.307971667703387,-0.343236902978164,-2.37905870081417,-0.799532602144331
0,-0.197211758615813,-0.260997559313841,-2.13423838874916,-0.658802140886334
0,-0.0460101205651248,-0.505350561657956,-1.58179653932696,-0.0593838502055844
0,-0.802623151204062,-1.03799388590977,-1.40854570250709,-0.0938385146180841
0,-0.340720032311185,-0.92776231204625,-1.67482918204232,-0.420630985410384
0,0.065730040652093,-0.644732523424872,-1.62211140662056,-0.0324455777113095
0,-0.210587221775167,-0.778854588561621,-1.53452751149965,0.184500568983201
0,-0.0604535382374433,-0.453497273164576,-1.62398223431878,-0.134216229522651
0,-0.865864166465938,-1.15871410424802,-1.777771976079,-0.773813028496625
0,-0.757069558320085,-1.23940695280852,-1.56995916948913,-0.630121302810573
0,-0.564928134625696,-1.04386883926678,-1.94430660613281,-0.639931704923858
0,0.0345808505500132,-0.730162592737708,-2.36435551659677,0.407869761413476
0,0.24275823264598,-0.138221072157042,-1.65848133424562,0.195435925694147
0,-0.0298858824433758,-0.284286366733475,-2.08106807208301,0.746940510666816
0,-0.00375963776736893,-0.0589089676799384,-1.62392758457464,0.596004086774634
0,-0.209606471697967,-0.462167660768703,-1.89095918383793,-0.0780309904470032
0,-0.407115943033255,-0.741431975406426,-2.21743859224634,-0.484183046058966
0,-0.237241453121097,-0.656468570886636,-2.20920870957511,-0.390824614608398
0,-0.496624739622919,-1.09693302380349,-1.45315320632791,0.0411441339754403
0,-0.570005939430117,-0.84431751415155,-0.884219569371692,-0.536281332598643
0,-0.301412291618153,-0.818044582209449,-2.11057290176086,0.104818742637031
0,-0.766595867678565,-1.13604088080664,-1.47538555986816,-0.594624815272632
0,-0.773793287664097,-1.14853580565598,-1.70346897022266,-0.661878150239035
0,-0.23313118810864,-0.327835201629768,-1.72225550068083,-0.389546039547547
0,-0.57243813923133,-1.00173655449506,-1.90893952970662,-0.824610936139919
0,-1.15719034290464,-1.42474515580516,-1.88090059029469,-0.34197450652416
0,-1.26599989023781,-1.70602611985773,-1.95628424784219,-0.734548819253655
0,-1.20058241189679,-1.4064183280384,-2.06918046319016,-1.09422163094068
0,-0.929502091658888,-0.853212016550745,-1.86336627342847,-1.0889864163945
0,-0.500611233148679,-1.02556483670191,-1.35308161977465,-0.530092965182391
0,-0.464897489970816,-0.610938725590053,-1.57827204419291,-0.925032134709722
0,-0.77584111527264,-1.13157011557365,-1.64168353584075,-0.59189377215653
0,-0.624566439070882,-1.13584319548695,-1.67193810540163,-0.301098788377524
0,-0.350485770493638,-0.721940878858458,-1.37523042154156,-0.196610850717497
0,-0.620824418572442,-0.559641002608818,-0.965564193193102,-0.327855682627032
0,-0.694732949117305,-1.14497166220014,-1.8945300867057,-0.965400105146007
0,-0.513422961257342,-1.05499462403081,-1.95094557125761,-0.552048027998513
0,-0.866338750557203,-1.06875125415889,-1.95883201705958,-0.62220946747561
0,-0.629775547428824,-0.739139513562847,-1.94167886516098,-0.477454810312272
0,-0.629752096393743,-1.18828685172308,-1.82453267153056,-0.506130837907854
0,-0.488865459276962,-0.893485182768968,-2.43264301181001,-0.480424589000214
0,-0.45502414917689,-0.788929513612139,-1.48964965707503,-0.399859345106411
0,0.168066717517485,-0.335499478459524,-2.12433246910602,-0.134338045307593
0,0.0432936176379479,-0.031311151888991,-2.09015604896737,-0.137553578451136
0,-0.172337390615735,-0.588398264928765,-1.33896669858768,-0.44065491472519
0,-0.700549667800813,-0.740647326524579,-2.27584488402614,-0.179269715843486
0,-1.16154436647899,-1.06101591315133,-2.06423454675281,-0.840078059090871
0,-0.584580239884527,-1.38110134387715,-2.25140080162388,-0.461972647386277
0,-0.740080243351954,-1.422668590587,-1.21211370141131,-0.527673538288389
0,-0.749438439022774,-0.953132252061056,-2.06761043998957,-0.49440032891796
0,-0.453955566455035,-0.790257490010523,-1.70788298121299,-0.352884412053229
0,-0.518974314195012,-0.823200773544763,-0.986826845151058,-0.576954723838417
0,-0.481865036866247,-0.495115620021314,-1.84855526416629,-0.356405679546669
0,-0.653471551190057,-0.856500039987847,-2.16009814851305,-0.771299780151226
0,-0.817956582646389,-0.838598211651305,-1.68140035262832,-0.653485237122955
0,-0.611753965975102,-0.651215199870963,-1.15619009514532,-0.854358481514177
0,-0.41541865298263,-0.903725622824757,-1.51608560911431,-0.383221217641603
0,-0.332914929069348,-0.527007925576088,-1.06856643306503,-0.246380667187968
0,-0.23571387638892,-0.344170266368874,-1.93417009704307,0.012927737487475
0,-0.0957666671240166,-0.493064527055025,-2.06167426141055,-0.279320400193509
0,-0.332956258397048,-0.701103674451218,-1.28256350903753,-0.852421551500912
0,-0.61879125230225,-0.976252725227577,-1.76281060636237,-0.342392948516586
0,-0.629045435343931,-0.650294935502814,-1.67238759843332,-0.508193025150304
0,-0.573450859080881,-1.04639207443546,-1.76552654295927,-0.0611368204565114
0,-0.480255427455362,-0.914450934804592,-1.86038275599216,-0.532737236819757
0,-0.690716267590715,-0.926488678129598,-1.73688867560327,-0.411696571911379
0,-0.943910266610056,-1.2136916945136,-2.02487701348339,-0.818359181710769
0,-0.662216226664768,-1.31662666489476,-1.67768671114487,-0.239861319331064
0,-0.674367220189714,-0.94099664179199,-1.52074115926917,-0.654915346276672
0,-0.697743009214143,-0.810933470878988,-1.83358230115769,-0.415163063859388
0,-0.488581365499459,-1.02768015843783,-2.28619390105287,0.0318897723289998
0,-0.785478177005563,-0.929771981783221,-1.60143911372485,-0.223966744100533
0,-0.430798044453369,-1.05720679135577,-1.94758202182785,-0.954240737274781
0,-0.877680696282069,-1.01280064216523,-1.91310192458385,-0.819976163669357
0,-0.914561410867392,-1.31937427916856,-2.04815125734528,-0.627873636942023
0,-0.671190835785591,-1.02726253891524,-2.10156191467256,-0.77223058799398
0,-1.09707211284078,-1.37677972563698,-1.49437862207242,-0.905868779184167
0,-1.26738414762629,-1.6684321619262,-1.98803259824744,-0.830343952607693
0,-1.46456565142279,-1.34586824017468,-1.88064522670502,-1.25848416564019
0,-1.34191666310946,-1.50279579203001,-2.19211400274057,-1.67640544000582
0,-2.03125466624213,-2.14277031100105,-2.15651091024781,-1.41290636563681
0,-1.85881961466418,-2.40225783160033,-1.95194615013398,-1.64314616092688
0,-1.77794229726911,-2.33402088909455,-1.80294553946323,-1.41265834048628
0,-1.53377765881103,-1.71736001978038,-1.65741704454189,-1.18769759259345
0,-1.01243895974647,-1.3983729663035,-2.03381228959852,-0.891736148553803
0,-0.438839273463838,-1.01879763024077,-2.0212882838713,-0.856081521221205
0,-0.570441487273046,-0.931996185278544,-1.79345993097734,-0.00914468679676234
0,-0.659868098621534,-1.14836024912137,-1.96830180750286,-0.975396557385588
0,-1.08671935999411,-0.974257533345575,-1.97951444295639,-0.980077121088328
0,-0.552847803902933,-1.02658876114558,-2.17074344577855,-1.07480872825996
0,-0.905294167715445,-1.23483462824878,-1.73625630239992,-0.911412524028255
0,-1.07605127445408,-1.41388818779706,-1.75142098668976,-0.839479660408705
0,-0.84390769966481,-1.43222159354497,-2.15710273537628,-0.751455953295619
0,-0.865702903242058,-1.33873949425416,-1.49144254571261,-0.428717303943834
0,-0.940954765030656,-1.4963487592974,-1.78622871026305,-0.125244615111454
0,-0.824808668097617,-1.21645341351461,-1.91643657883958,-0.763553727782788
0,-0.674926228094436,-1.13075950782322,-1.80954241411169,-0.504791055188608
0,-0.954101001764012,-1.18668142861016,-1.97329346346851,-0.811040765556572
0,-0.736833513147454,-1.08094954884624,-2.14372660692654,-0.558573681259539
0,-0.398563685807486,-0.650292511429147,-1.80188302897704,-0.14721809273902
0,-0.229490393235431,-0.605523114184614,-1.65559415169139,0.048842594452931
0,-0.526138375808439,-0.776158171638582,-1.58573950921272,-0.638490589115086
0,-0.341467062614154,-0.738358046129968,-1.55791630923463,-0.356472134768385
0,-0.465602632676591,-0.556425273286642,-1.45297738733029,-0.0999265915740202
0,-0.506107038700474,-0.60556239210964,-1.67010040461742,-0.618082836155616
0,-0.705004912059293,-0.827574281508698,-1.5005499540407,-0.505931054907282
0,-0.689277727182217,-0.930542538182865,-2.23829069503278,-0.590767156735593
0,-0.579576917238505,-1.59572362344156,-1.23961886200775,-0.320470480460795
0,-0.369864497053658,-0.813324273082878,-1.38369698051984,-0.417929248197206
0,-0.103554105016937,-0.324420280464169,-1.45337470383263,-0.0492700456580098
0,0.306002881788222,-0.305713018395757,-1.92362606317211,0.292760920441926
0,0.421158155508429,0.0565343069311684,-1.58495122386269,0.583781557088518
0,-0.2853942138195,-0.312091318172391,-1.64467184196166,0.0265023166639396
0,-0.582514518095304,-0.879672162300211,-2.27205838206729,-0.157528530735422
0,-0.778368374671018,-1.05049901242873,-2.21857233165665,-0.0799263512325047
0,-0.33944056089901,-0.786612239800854,-1.54438570974714,0.0175621598096348
0,-0.216524611794517,-0.463312689928008,-1.89200796568011,0.011443474627586
0,-0.454758697949096,-0.693962096454457,-1.86746096741796,-0.175092476137163
0,-0.287777092790187,-0.436618678955761,-1.47350549090294,-0.134257066405992
0,-0.990654407720743,-1.26737095414019,-1.3985324422827,-0.393385305456466
